op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemm,wmma_lds128k32_db_bt,fp16,0,2048,1677401.050,10241.9569,0.0000,2814.6,2813.0,2816.0,134.70,tile=128x128x32 waves=1024 ai=64 strideA=4096B strideB=4096B
gemm,wmma_lds128k32_db_bt,fp16,0,4096,11144242.150,12332.7322,0.0000,2825.1,2817.0,2833.0,132.61,tile=128x128x32 waves=4096 ai=64 strideA=8192B strideB=8192B
gemm,wmma_lds256x128_db_bt,fp16,0,256,33313.250,1007.2398,0.0000,2815.0,2815.0,2815.0,129.12,tile=256x128x16 waves=8 ai=85 strideA=512B strideB=512B
gemm,wmma_lds256x128_db_bt,fp16,0,512,66883.050,4013.5050,0.0000,2814.0,2814.0,2814.0,129.73,tile=256x128x16 waves=32 ai=85 strideA=1024B strideB=1024B
gemm,wmma_lds256x128_db_bt,fp16,0,1024,201152.150,10675.9170,0.0000,2814.0,2814.0,2814.0,132.29,tile=256x128x16 waves=128 ai=85 strideA=2048B strideB=2048B
gemm,wmma_lds256x128_db_bt,fp16,0,2048,1161438.700,14791.8863,0.0000,2814.3,2813.0,2815.0,134.62,tile=256x128x16 waves=512 ai=85 strideA=4096B strideB=4096B
gemm,wmma_lds256x128_db_bt,fp16,0,4096,10699392.950,12845.4908,0.0000,2824.6,2816.0,2832.0,131.54,tile=256x128x16 waves=2048 ai=85 strideA=8192B strideB=8192B
gemm,wmma_reg64_bt_pad8,fp16,0,256,9173.400,3657.7967,0.0000,2834.0,2834.0,2834.0,129.45,tile=64x64x16 waves=16 ai=32 strideA=512B strideB=528B
gemm,wmma_reg64_bt_pad8,fp16,0,512,19897.800,13490.7103,0.0000,2829.0,2829.0,2829.0,129.27,tile=64x64x16 waves=64 ai=32 strideA=1024B strideB=1040B
gemm,wmma_reg64_bt_pad8,fp16,0,1024,133395.450,16098.6274,0.0000,2814.0,2814.0,2814.0,131.43,tile=64x64x16 waves=256 ai=32 strideA=2048B strideB=2064B
gemm,wmma_reg64_bt_pad8,fp16,0,2048,1635431.300,10504.7942,0.0000,2815.8,2814.0,2817.0,134.25,tile=64x64x16 waves=1024 ai=32 strideA=4096B strideB=4112B
gemm,wmma_reg64_bt_pad8,fp16,0,4096,11659641.450,11787.5798,0.0000,2824.8,2816.0,2833.0,135.63,tile=64x64x16 waves=4096 ai=32 strideA=8192B strideB=8208B
