tokens,up_kernel,down_kernel,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,v32w4,v16/k40,10,10,160,10,160,route,5.817,0.3,0.0,0.0
1,v32w4,v16/k40,10,10,160,10,160,perm.up,2.898,0.1,0.0,0.0
1,v32w4,v16/k40,10,10,160,10,160,perm.down,2.898,0.1,0.0,0.0
1,v32w4,v16/k40,10,10,160,10,160,up,77.912,3.7,13458.5,236.6
1,v32w4,v16/k40,10,10,160,10,160,down,35.848,1.7,14625.3,342.8
1,v32w4,v16/k40,10,10,160,10,160,shexp.up,19.352,0.9,338.7,179.9
1,v32w4,v16/k40,10,10,160,10,160,shexp.down,8.275,0.4,396.0,210.4
1,v32w4,v16/k40,10,10,160,10,160,combine,2.714,0.1,0.0,45.3
1,v32w4,v16/k40,10,10,160,10,160,block,160.750,7.7,,
1,v32w4,v32/k40,10,10,160,10,160,router,4.185,0.2,627.6,628.8
1,v32w4,v32/k40,10,10,160,10,160,router.sum,0.840,0.0,0.0,0.0
1,v32w4,v32/k40,10,10,160,10,160,route,5.818,0.3,0.0,0.0
1,v32w4,v32/k40,10,10,160,10,160,perm.up,2.892,0.1,0.0,0.0
1,v32w4,v32/k40,10,10,160,10,160,perm.down,2.894,0.1,0.0,0.0
1,v32w4,v32/k40,10,10,160,10,160,up,78.067,3.7,13431.7,236.1
1,v32w4,v32/k40,10,10,160,10,160,down,42.491,2.0,12338.8,289.2
1,v32w4,v32/k40,10,10,160,10,160,shexp.up,19.575,0.9,334.8,177.9
1,v32w4,v32/k40,10,10,160,10,160,shexp.down,6.790,0.3,482.6,256.4
1,v32w4,v32/k40,10,10,160,10,160,combine,2.707,0.1,0.0,45.4
1,v32w4,v32/k40,10,10,160,10,160,block,166.259,8.0,,
1,v32w4,v64/k40,10,10,160,10,160,router,4.204,0.2,624.8,626.0
1,v32w4,v64/k40,10,10,160,10,160,router.sum,0.843,0.0,0.0,0.0
1,v32w4,v64/k40,10,10,160,10,160,route,5.817,0.3,0.0,0.0
1,v32w4,v64/k40,10,10,160,10,160,perm.up,2.897,0.1,0.0,0.0
1,v32w4,v64/k40,10,10,160,10,160,perm.down,2.892,0.1,0.0,0.0
1,v32w4,v64/k40,10,10,160,10,160,up,77.673,3.7,13499.9,237.3
1,v32w4,v64/k40,10,10,160,10,160,down,56.424,2.7,9291.9,217.8
1,v32w4,v64/k40,10,10,160,10,160,shexp.up,19.442,0.9,337.1,179.1
1,v32w4,v64/k40,10,10,160,10,160,shexp.down,8.363,0.4,391.8,208.2
1,v32w4,v64/k40,10,10,160,10,160,combine,2.769,0.1,0.0,44.4
1,v32w4,v64/k40,10,10,160,10,160,block,181.324,8.7,,
1,v32w4,v16w4/k40,10,10,160,10,160,router,4.196,0.2,626.0,627.2
1,v32w4,v16w4/k40,10,10,160,10,160,router.sum,0.841,0.0,0.0,0.0
1,v32w4,v16w4/k40,10,10,160,10,160,route,5.827,0.3,0.0,0.0
1,v32w4,v16w4/k40,10,10,160,10,160,perm.up,2.899,0.1,0.0,0.0
1,v32w4,v16w4/k40,10,10,160,10,160,perm.down,2.898,0.1,0.0,0.0
1,v32w4,v16w4/k40,10,10,160,10,160,up,78.152,3.8,13417.1,235.8
1,v32w4,v16w4/k40,10,10,160,10,160,down,35.046,1.7,14960.0,350.6
1,v32w4,v16w4/k40,10,10,160,10,160,shexp.up,19.383,0.9,338.1,179.6
1,v32w4,v16w4/k40,10,10,160,10,160,shexp.down,7.460,0.4,439.2,233.4
1,v32w4,v16w4/k40,10,10,160,10,160,combine,2.709,0.1,0.0,45.4
1,v32w4,v16w4/k40,10,10,160,10,160,block,159.411,7.7,,
1,v32w4,v32w4/k40,10,10,160,10,160,router,4.183,0.2,627.9,629.1
1,v32w4,v32w4/k40,10,10,160,10,160,router.sum,0.838,0.0,0.0,0.0
1,v32w4,v32w4/k40,10,10,160,10,160,route,5.819,0.3,0.0,0.0
1,v32w4,v32w4/k40,10,10,160,10,160,perm.up,2.896,0.1,0.0,0.0
1,v32w4,v32w4/k40,10,10,160,10,160,perm.down,2.893,0.1,0.0,0.0
1,v32w4,v32w4/k40,10,10,160,10,160,up,78.214,3.8,13406.5,235.7
1,v32w4,v32w4/k40,10,10,160,10,160,down,38.134,1.8,13748.6,322.2
1,v32w4,v32w4/k40,10,10,160,10,160,shexp.up,19.206,0.9,341.2,181.3
1,v32w4,v32w4/k40,10,10,160,10,160,shexp.down,5.680,0.3,576.9,306.5
1,v32w4,v32w4/k40,10,10,160,10,160,combine,2.719,0.1,0.0,45.2
1,v32w4,v32w4/k40,10,10,160,10,160,block,160.582,7.7,,
1,v32w4,v64w4/k40,10,10,160,10,160,router,4.204,0.2,624.8,626.0
1,v32w4,v64w4/k40,10,10,160,10,160,router.sum,0.841,0.0,0.0,0.0
1,v32w4,v64w4/k40,10,10,160,10,160,route,5.827,0.3,0.0,0.0
1,v32w4,v64w4/k40,10,10,160,10,160,perm.up,2.916,0.1,0.0,0.0
1,v32w4,v64w4/k40,10,10,160,10,160,perm.down,2.901,0.1,0.0,0.0
1,v32w4,v64w4/k40,10,10,160,10,160,up,77.981,3.7,13446.6,236.4
1,v32w4,v64w4/k40,10,10,160,10,160,down,45.211,2.2,11596.5,271.8
1,v32w4,v64w4/k40,10,10,160,10,160,shexp.up,19.584,0.9,334.6,177.8
1,v32w4,v64w4/k40,10,10,160,10,160,shexp.down,7.431,0.4,441.0,234.3
1,v32w4,v64w4/k40,10,10,160,10,160,combine,2.712,0.1,0.0,45.3
1,v32w4,v64w4/k40,10,10,160,10,160,block,169.608,8.1,,
1,v64w4,v16/k40,10,10,160,10,160,router,4.157,0.2,631.8,633.1
1,v64w4,v16/k40,10,10,160,10,160,router.sum,0.842,0.0,0.0,0.0
1,v64w4,v16/k40,10,10,160,10,160,route,5.821,0.3,0.0,0.0
1,v64w4,v16/k40,10,10,160,10,160,perm.up,2.898,0.1,0.0,0.0
1,v64w4,v16/k40,10,10,160,10,160,perm.down,2.916,0.1,0.0,0.0
1,v64w4,v16/k40,10,10,160,10,160,up,78.438,3.8,13368.2,235.0
1,v64w4,v16/k40,10,10,160,10,160,down,35.910,1.7,14600.1,342.2
1,v64w4,v16/k40,10,10,160,10,160,shexp.up,12.015,0.6,545.5,289.8
1,v64w4,v16/k40,10,10,160,10,160,shexp.down,8.041,0.4,407.5,216.5
1,v64w4,v16/k40,10,10,160,10,160,combine,2.717,0.1,0.0,45.2
1,v64w4,v16/k40,10,10,160,10,160,block,153.755,7.4,,
1,v64w4,v32/k40,10,10,160,10,160,router,4.171,0.2,629.7,630.9
1,v64w4,v32/k40,10,10,160,10,160,router.sum,0.838,0.0,0.0,0.0
1,v64w4,v32/k40,10,10,160,10,160,route,5.820,0.3,0.0,0.0
1,v64w4,v32/k40,10,10,160,10,160,perm.up,2.894,0.1,0.0,0.0
1,v64w4,v32/k40,10,10,160,10,160,perm.down,2.890,0.1,0.0,0.0
1,v64w4,v32/k40,10,10,160,10,160,up,77.982,3.7,13446.4,236.4
1,v64w4,v32/k40,10,10,160,10,160,down,42.153,2.0,12437.7,291.5
1,v64w4,v32/k40,10,10,160,10,160,shexp.up,12.234,0.6,535.7,284.6
1,v64w4,v32/k40,10,10,160,10,160,shexp.down,6.453,0.3,507.8,269.8
1,v64w4,v32/k40,10,10,160,10,160,combine,2.776,0.1,0.0,44.3
1,v64w4,v32/k40,10,10,160,10,160,block,158.211,7.6,,
1,v64w4,v64/k40,10,10,160,10,160,router,4.425,0.2,593.6,594.7
1,v64w4,v64/k40,10,10,160,10,160,router.sum,0.848,0.0,0.0,0.0
1,v64w4,v64/k40,10,10,160,10,160,route,5.971,0.3,0.0,0.0
1,v64w4,v64/k40,10,10,160,10,160,perm.up,2.897,0.1,0.0,0.0
1,v64w4,v64/k40,10,10,160,10,160,perm.down,2.896,0.1,0.0,0.0
1,v64w4,v64/k40,10,10,160,10,160,up,78.038,3.7,13436.7,236.2
1,v64w4,v64/k40,10,10,160,10,160,down,56.243,2.7,9321.8,218.5
1,v64w4,v64/k40,10,10,160,10,160,shexp.up,12.763,0.6,513.5,272.8
1,v64w4,v64/k40,10,10,160,10,160,shexp.down,8.530,0.4,384.2,204.1
1,v64w4,v64/k40,10,10,160,10,160,combine,2.779,0.1,0.0,44.2
1,v64w4,v64/k40,10,10,160,10,160,block,175.390,8.4,,
1,v64w4,v16w4/k40,10,10,160,10,160,router,4.415,0.2,594.9,596.1
1,v64w4,v16w4/k40,10,10,160,10,160,router.sum,0.847,0.0,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,route,5.916,0.3,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,perm.up,2.891,0.1,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,perm.down,2.890,0.1,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,up,78.156,3.8,13416.4,235.8
1,v64w4,v16w4/k40,10,10,160,10,160,down,34.563,1.7,15169.1,355.5
1,v64w4,v16w4/k40,10,10,160,10,160,shexp.up,12.151,0.6,539.3,286.5
1,v64w4,v16w4/k40,10,10,160,10,160,shexp.down,7.184,0.3,456.1,242.3
1,v64w4,v16w4/k40,10,10,160,10,160,combine,2.718,0.1,0.0,45.2
1,v64w4,v16w4/k40,10,10,160,10,160,block,151.731,7.3,,
1,v64w4,v32w4/k40,10,10,160,10,160,router,4.203,0.2,624.9,626.1
1,v64w4,v32w4/k40,10,10,160,10,160,router.sum,0.840,0.0,0.0,0.0
1,v64w4,v32w4/k40,10,10,160,10,160,route,5.827,0.3,0.0,0.0
1,v64w4,v32w4/k40,10,10,160,10,160,perm.up,2.902,0.1,0.0,0.0
1,v64w4,v32w4/k40,10,10,160,10,160,perm.down,2.902,0.1,0.0,0.0
1,v64w4,v32w4/k40,10,10,160,10,160,up,78.140,3.8,13419.2,235.9
1,v64w4,v32w4/k40,10,10,160,10,160,down,38.462,1.8,13631.3,319.5
1,v64w4,v32w4/k40,10,10,160,10,160,shexp.up,12.247,0.6,535.1,284.3
1,v64w4,v32w4/k40,10,10,160,10,160,shexp.down,5.841,0.3,561.0,298.0
1,v64w4,v32w4/k40,10,10,160,10,160,combine,2.791,0.1,0.0,44.0
1,v64w4,v32w4/k40,10,10,160,10,160,block,154.155,7.4,,
1,v64w4,v64w4/k40,10,10,160,10,160,router,4.412,0.2,595.3,596.5
1,v64w4,v64w4/k40,10,10,160,10,160,router.sum,0.852,0.0,0.0,0.0
1,v64w4,v64w4/k40,10,10,160,10,160,route,5.981,0.3,0.0,0.0
1,v64w4,v64w4/k40,10,10,160,10,160,perm.up,2.900,0.1,0.0,0.0
1,v64w4,v64w4/k40,10,10,160,10,160,perm.down,2.898,0.1,0.0,0.0
1,v64w4,v64w4/k40,10,10,160,10,160,up,78.461,3.8,13364.3,234.9
1,v64w4,v64w4/k40,10,10,160,10,160,down,45.246,2.2,11587.5,271.6
1,v64w4,v64w4/k40,10,10,160,10,160,shexp.up,12.190,0.6,537.6,285.6
1,v64w4,v64w4/k40,10,10,160,10,160,shexp.down,7.378,0.4,444.1,235.9
1,v64w4,v64w4/k40,10,10,160,10,160,combine,2.768,0.1,0.0,44.4
1,v64w4,v64w4/k40,10,10,160,10,160,block,163.086,7.8,,
1,v16,m1/k40,10,10,160,10,160,router,4.271,0.2,615.0,616.2
1,v16,m1/k40,10,10,160,10,160,router.sum,0.842,0.0,0.0,0.0
1,v16,m1/k40,10,10,160,10,160,route,5.832,0.3,0.0,0.0
1,v16,m1/k40,10,10,160,10,160,perm.up,2.901,0.1,0.0,0.0
1,v16,m1/k40,10,10,160,10,160,perm.down,2.904,0.1,0.0,0.0
1,v16,m1/k40,10,10,160,10,160,up,94.305,4.5,11119.0,195.5
1,v16,m1/k40,10,10,160,10,160,down,82.473,4.0,6357.1,149.0
1,v16,m1/k40,10,10,160,10,160,shexp.up,40.227,1.9,162.9,86.5
1,v16,m1/k40,10,10,160,10,160,shexp.down,11.909,0.6,275.2,146.2
1,v16,m1/k40,10,10,160,10,160,combine,2.711,0.1,0.0,45.3
1,v16,m1/k40,10,10,160,10,160,block,248.375,11.9,,
1,v32,m1/k40,10,10,160,10,160,router,4.159,0.2,631.5,632.8
1,v32,m1/k40,10,10,160,10,160,router.sum,0.841,0.0,0.0,0.0
1,v32,m1/k40,10,10,160,10,160,route,5.817,0.3,0.0,0.0
1,v32,m1/k40,10,10,160,10,160,perm.up,2.895,0.1,0.0,0.0
1,v32,m1/k40,10,10,160,10,160,perm.down,2.889,0.1,0.0,0.0
1,v32,m1/k40,10,10,160,10,160,up,117.952,5.7,8889.9,156.3
1,v32,m1/k40,10,10,160,10,160,down,82.344,4.0,6367.0,149.2
1,v32,m1/k40,10,10,160,10,160,shexp.up,23.212,1.1,282.3,150.0
1,v32,m1/k40,10,10,160,10,160,shexp.down,11.960,0.6,274.0,145.6
1,v32,m1/k40,10,10,160,10,160,combine,2.722,0.1,0.0,45.1
1,v32,m1/k40,10,10,160,10,160,block,254.791,12.2,,
1,v64,m1/k40,10,10,160,10,160,router,4.210,0.2,623.9,625.1
1,v64,m1/k40,10,10,160,10,160,router.sum,0.850,0.0,0.0,0.0
1,v64,m1/k40,10,10,160,10,160,route,5.843,0.3,0.0,0.0
1,v64,m1/k40,10,10,160,10,160,perm.up,2.900,0.1,0.0,0.0
1,v64,m1/k40,10,10,160,10,160,perm.down,2.893,0.1,0.0,0.0
1,v64,m1/k40,10,10,160,10,160,up,131.114,6.3,7997.4,140.6
1,v64,m1/k40,10,10,160,10,160,down,82.328,4.0,6368.3,149.3
1,v64,m1/k40,10,10,160,10,160,shexp.up,29.267,1.4,223.9,119.0
1,v64,m1/k40,10,10,160,10,160,shexp.down,11.965,0.6,273.9,145.5
1,v64,m1/k40,10,10,160,10,160,combine,2.729,0.1,0.0,45.0
1,v64,m1/k40,10,10,160,10,160,block,274.099,13.2,,
1,v16w4,m1/k40,10,10,160,10,160,router,4.253,0.2,617.6,618.8
1,v16w4,m1/k40,10,10,160,10,160,router.sum,0.840,0.0,0.0,0.0
1,v16w4,m1/k40,10,10,160,10,160,route,5.827,0.3,0.0,0.0
1,v16w4,m1/k40,10,10,160,10,160,perm.up,2.899,0.1,0.0,0.0
1,v16w4,m1/k40,10,10,160,10,160,perm.down,2.891,0.1,0.0,0.0
1,v16w4,m1/k40,10,10,160,10,160,up,64.216,3.1,16328.9,287.0
1,v16w4,m1/k40,10,10,160,10,160,down,86.926,4.2,6031.4,141.4
1,v16w4,m1/k40,10,10,160,10,160,shexp.up,35.147,1.7,186.5,99.1
1,v16w4,m1/k40,10,10,160,10,160,shexp.down,11.938,0.6,274.5,145.8
1,v16w4,m1/k40,10,10,160,10,160,combine,2.701,0.1,0.0,45.5
1,v16w4,m1/k40,10,10,160,10,160,block,217.638,10.4,,
1,v32w4,m1/k40,10,10,160,10,160,router,4.207,0.2,624.3,625.5
1,v32w4,m1/k40,10,10,160,10,160,router.sum,0.833,0.0,0.0,0.0
1,v32w4,m1/k40,10,10,160,10,160,route,5.813,0.3,0.0,0.0
1,v32w4,m1/k40,10,10,160,10,160,perm.up,2.894,0.1,0.0,0.0
1,v32w4,m1/k40,10,10,160,10,160,perm.down,2.891,0.1,0.0,0.0
1,v32w4,m1/k40,10,10,160,10,160,up,78.403,3.8,13374.2,235.1
1,v32w4,m1/k40,10,10,160,10,160,down,82.965,4.0,6319.4,148.1
1,v32w4,m1/k40,10,10,160,10,160,shexp.up,19.173,0.9,341.8,181.6
1,v32w4,m1/k40,10,10,160,10,160,shexp.down,11.960,0.6,274.0,145.6
1,v32w4,m1/k40,10,10,160,10,160,combine,2.718,0.1,0.0,45.2
1,v32w4,m1/k40,10,10,160,10,160,block,211.857,10.2,,
1,v64w4,m1/k40,10,10,160,10,160,router,4.180,0.2,628.4,629.6
1,v64w4,m1/k40,10,10,160,10,160,router.sum,0.840,0.0,0.0,0.0
1,v64w4,m1/k40,10,10,160,10,160,route,5.825,0.3,0.0,0.0
1,v64w4,m1/k40,10,10,160,10,160,perm.up,2.898,0.1,0.0,0.0
1,v64w4,m1/k40,10,10,160,10,160,perm.down,2.892,0.1,0.0,0.0
1,v64w4,m1/k40,10,10,160,10,160,up,78.063,3.7,13432.4,236.1
1,v64w4,m1/k40,10,10,160,10,160,down,85.584,4.1,6126.0,143.6
1,v64w4,m1/k40,10,10,160,10,160,shexp.up,12.035,0.6,544.5,289.3
1,v64w4,m1/k40,10,10,160,10,160,shexp.down,11.876,0.6,275.9,146.6
1,v64w4,m1/k40,10,10,160,10,160,combine,2.715,0.1,0.0,45.3
1,v64w4,m1/k40,10,10,160,10,160,block,206.908,9.9,,
1,n1m1,v16/k40,10,10,160,10,160,router,4.226,0.2,621.5,622.7
1,n1m1,v16/k40,10,10,160,10,160,router.sum,0.840,0.0,0.0,0.0
1,n1m1,v16/k40,10,10,160,10,160,route,5.820,0.3,0.0,0.0
1,n1m1,v16/k40,10,10,160,10,160,perm.up,2.897,0.1,0.0,0.0
1,n1m1,v16/k40,10,10,160,10,160,perm.down,2.889,0.1,0.0,0.0
1,n1m1,v16/k40,10,10,160,10,160,up,198.767,9.5,5275.4,92.7
1,n1m1,v16/k40,10,10,160,10,160,down,36.177,1.7,14492.3,339.7
1,n1m1,v16/k40,10,10,160,10,160,shexp.up,75.831,3.6,86.4,45.9
1,n1m1,v16/k40,10,10,160,10,160,shexp.down,8.132,0.4,403.0,214.1
1,n1m1,v16/k40,10,10,160,10,160,combine,2.716,0.1,0.0,45.2
1,n1m1,v16/k40,10,10,160,10,160,block,338.295,16.2,,
1,n1m1,v32/k40,10,10,160,10,160,router,4.201,0.2,625.2,626.4
1,n1m1,v32/k40,10,10,160,10,160,router.sum,0.837,0.0,0.0,0.0
1,n1m1,v32/k40,10,10,160,10,160,route,5.819,0.3,0.0,0.0
1,n1m1,v32/k40,10,10,160,10,160,perm.up,2.899,0.1,0.0,0.0
1,n1m1,v32/k40,10,10,160,10,160,perm.down,2.887,0.1,0.0,0.0
1,n1m1,v32/k40,10,10,160,10,160,up,196.698,9.4,5330.9,93.7
1,n1m1,v32/k40,10,10,160,10,160,down,42.866,2.1,12230.9,286.7
1,n1m1,v32/k40,10,10,160,10,160,shexp.up,75.933,3.6,86.3,45.9
1,n1m1,v32/k40,10,10,160,10,160,shexp.down,6.301,0.3,520.0,276.3
1,n1m1,v32/k40,10,10,160,10,160,combine,2.720,0.1,0.0,45.2
1,n1m1,v32/k40,10,10,160,10,160,block,341.161,16.4,,
1,n1m1,v64/k40,10,10,160,10,160,router,4.193,0.2,626.4,627.6
1,n1m1,v64/k40,10,10,160,10,160,router.sum,0.839,0.0,0.0,0.0
1,n1m1,v64/k40,10,10,160,10,160,route,5.813,0.3,0.0,0.0
1,n1m1,v64/k40,10,10,160,10,160,perm.up,2.895,0.1,0.0,0.0
1,n1m1,v64/k40,10,10,160,10,160,perm.down,2.889,0.1,0.0,0.0
1,n1m1,v64/k40,10,10,160,10,160,up,198.751,9.5,5275.8,92.7
1,n1m1,v64/k40,10,10,160,10,160,down,56.513,2.7,9277.3,217.4
1,n1m1,v64/k40,10,10,160,10,160,shexp.up,76.545,3.7,85.6,45.5
1,n1m1,v64/k40,10,10,160,10,160,shexp.down,8.145,0.4,402.3,213.7
1,n1m1,v64/k40,10,10,160,10,160,combine,2.745,0.1,0.0,44.8
1,n1m1,v64/k40,10,10,160,10,160,block,359.328,17.2,,
1,n1m1,v16w4/k40,10,10,160,10,160,router,4.250,0.2,618.0,619.2
1,n1m1,v16w4/k40,10,10,160,10,160,router.sum,0.837,0.0,0.0,0.0
1,n1m1,v16w4/k40,10,10,160,10,160,route,5.817,0.3,0.0,0.0
1,n1m1,v16w4/k40,10,10,160,10,160,perm.up,2.899,0.1,0.0,0.0
1,n1m1,v16w4/k40,10,10,160,10,160,perm.down,2.887,0.1,0.0,0.0
1,n1m1,v16w4/k40,10,10,160,10,160,up,198.877,9.5,5272.5,92.7
1,n1m1,v16w4/k40,10,10,160,10,160,down,35.545,1.7,14750.0,345.7
1,n1m1,v16w4/k40,10,10,160,10,160,shexp.up,76.801,3.7,85.3,45.3
1,n1m1,v16w4/k40,10,10,160,10,160,shexp.down,7.052,0.3,464.7,246.9
1,n1m1,v16w4/k40,10,10,160,10,160,combine,2.749,0.1,0.0,44.7
1,n1m1,v16w4/k40,10,10,160,10,160,block,337.714,16.2,,
1,n1m1,v32w4/k40,10,10,160,10,160,router,4.258,0.2,616.9,618.1
1,n1m1,v32w4/k40,10,10,160,10,160,router.sum,0.843,0.0,0.0,0.0
1,n1m1,v32w4/k40,10,10,160,10,160,route,5.828,0.3,0.0,0.0
1,n1m1,v32w4/k40,10,10,160,10,160,perm.up,2.900,0.1,0.0,0.0
1,n1m1,v32w4/k40,10,10,160,10,160,perm.down,2.893,0.1,0.0,0.0
1,n1m1,v32w4/k40,10,10,160,10,160,up,198.602,9.5,5279.8,92.8
1,n1m1,v32w4/k40,10,10,160,10,160,down,38.691,1.9,13550.6,317.6
1,n1m1,v32w4/k40,10,10,160,10,160,shexp.up,75.785,3.6,86.5,45.9
1,n1m1,v32w4/k40,10,10,160,10,160,shexp.down,5.648,0.3,580.2,308.2
1,n1m1,v32w4/k40,10,10,160,10,160,combine,2.734,0.1,0.0,44.9
1,n1m1,v32w4/k40,10,10,160,10,160,block,338.182,16.2,,
1,n1m1,v64w4/k40,10,10,160,10,160,router,4.204,0.2,624.8,626.0
1,n1m1,v64w4/k40,10,10,160,10,160,router.sum,0.834,0.0,0.0,0.0
1,n1m1,v64w4/k40,10,10,160,10,160,route,5.819,0.3,0.0,0.0
1,n1m1,v64w4/k40,10,10,160,10,160,perm.up,2.898,0.1,0.0,0.0
1,n1m1,v64w4/k40,10,10,160,10,160,perm.down,2.890,0.1,0.0,0.0
1,n1m1,v64w4/k40,10,10,160,10,160,up,197.776,9.5,5301.8,93.2
1,n1m1,v64w4/k40,10,10,160,10,160,down,45.459,2.2,11533.2,270.3
1,n1m1,v64w4/k40,10,10,160,10,160,shexp.up,76.237,3.7,86.0,45.7
1,n1m1,v64w4/k40,10,10,160,10,160,shexp.down,7.255,0.3,451.7,239.9
1,n1m1,v64w4/k40,10,10,160,10,160,combine,2.724,0.1,0.0,45.1
1,n1m1,v64w4/k40,10,10,160,10,160,block,346.096,16.6,,
1,v64w4,v16w4/gemm,10,10,160,10,160,router,62.996,3.0,41.7,41.8
1,v64w4,v16w4/gemm,10,10,160,10,160,route,5.818,0.3,0.0,0.0
1,v64w4,v16w4/gemm,10,10,160,10,160,perm.up,2.889,0.1,0.0,0.0
1,v64w4,v16w4/gemm,10,10,160,10,160,perm.down,2.891,0.1,0.0,0.0
1,v64w4,v16w4/gemm,10,10,160,10,160,up,78.012,3.7,13441.2,236.3
1,v64w4,v16w4/gemm,10,10,160,10,160,down,35.311,1.7,14847.7,348.0
1,v64w4,v16w4/gemm,10,10,160,10,160,shexp.up,12.284,0.6,533.5,283.4
1,v64w4,v16w4/gemm,10,10,160,10,160,shexp.down,7.119,0.3,460.3,244.5
1,v64w4,v16w4/gemm,10,10,160,10,160,combine,2.715,0.1,0.0,45.3
1,v64w4,v16w4/gemm,10,10,160,10,160,block,210.035,10.1,,
1,v64w4,v16w4/k8,10,10,160,10,160,router,4.292,0.2,612.0,613.2
1,v64w4,v16w4/k8,10,10,160,10,160,router.sum,0.707,0.0,0.0,0.0
1,v64w4,v16w4/k8,10,10,160,10,160,route,5.832,0.3,0.0,0.0
1,v64w4,v16w4/k8,10,10,160,10,160,perm.up,2.893,0.1,0.0,0.0
1,v64w4,v16w4/k8,10,10,160,10,160,perm.down,2.889,0.1,0.0,0.0
1,v64w4,v16w4/k8,10,10,160,10,160,up,78.073,3.7,13430.7,236.1
1,v64w4,v16w4/k8,10,10,160,10,160,down,35.293,1.7,14855.3,348.2
1,v64w4,v16w4/k8,10,10,160,10,160,shexp.up,12.384,0.6,529.2,281.1
1,v64w4,v16w4/k8,10,10,160,10,160,shexp.down,7.380,0.4,444.0,235.9
1,v64w4,v16w4/k8,10,10,160,10,160,combine,2.784,0.1,0.0,44.1
1,v64w4,v16w4/k8,10,10,160,10,160,block,152.527,7.3,,
1,v64w4,v16w4/k10,10,10,160,10,160,router,4.507,0.2,582.8,583.9
1,v64w4,v16w4/k10,10,10,160,10,160,router.sum,0.713,0.0,0.0,0.0
1,v64w4,v16w4/k10,10,10,160,10,160,route,5.820,0.3,0.0,0.0
1,v64w4,v16w4/k10,10,10,160,10,160,perm.up,2.890,0.1,0.0,0.0
1,v64w4,v16w4/k10,10,10,160,10,160,perm.down,2.889,0.1,0.0,0.0
1,v64w4,v16w4/k10,10,10,160,10,160,up,77.930,3.7,13455.4,236.5
1,v64w4,v16w4/k10,10,10,160,10,160,down,34.622,1.7,15143.2,354.9
1,v64w4,v16w4/k10,10,10,160,10,160,shexp.up,12.330,0.6,531.5,282.4
1,v64w4,v16w4/k10,10,10,160,10,160,shexp.down,7.232,0.3,453.1,240.7
1,v64w4,v16w4/k10,10,10,160,10,160,combine,2.752,0.1,0.0,44.7
1,v64w4,v16w4/k10,10,10,160,10,160,block,151.685,7.3,,
1,v64w4,v16w4/k20,10,10,160,10,160,router,4.686,0.2,560.5,561.6
1,v64w4,v16w4/k20,10,10,160,10,160,router.sum,0.746,0.0,0.0,0.0
1,v64w4,v16w4/k20,10,10,160,10,160,route,5.818,0.3,0.0,0.0
1,v64w4,v16w4/k20,10,10,160,10,160,perm.up,2.892,0.1,0.0,0.0
1,v64w4,v16w4/k20,10,10,160,10,160,perm.down,2.892,0.1,0.0,0.0
1,v64w4,v16w4/k20,10,10,160,10,160,up,78.127,3.8,13421.4,235.9
1,v64w4,v16w4/k20,10,10,160,10,160,down,34.886,1.7,15028.6,352.2
1,v64w4,v16w4/k20,10,10,160,10,160,shexp.up,12.303,0.6,532.7,283.0
1,v64w4,v16w4/k20,10,10,160,10,160,shexp.down,7.268,0.3,450.9,239.5
1,v64w4,v16w4/k20,10,10,160,10,160,combine,2.789,0.1,0.0,44.1
1,v64w4,v16w4/k20,10,10,160,10,160,block,152.407,7.3,,
1,v64w4,v16w4/k40,10,10,160,10,160,router,4.433,0.2,592.5,593.7
1,v64w4,v16w4/k40,10,10,160,10,160,router.sum,1.196,0.1,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,route,5.834,0.3,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,perm.up,2.898,0.1,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,perm.down,2.896,0.1,0.0,0.0
1,v64w4,v16w4/k40,10,10,160,10,160,up,78.093,3.7,13427.3,236.0
1,v64w4,v16w4/k40,10,10,160,10,160,down,34.667,1.7,15123.5,354.5
1,v64w4,v16w4/k40,10,10,160,10,160,shexp.up,12.043,0.6,544.2,289.1
1,v64w4,v16w4/k40,10,10,160,10,160,shexp.down,7.129,0.3,459.6,244.2
1,v64w4,v16w4/k40,10,10,160,10,160,combine,2.730,0.1,0.0,45.0
1,v64w4,v16w4/k40,10,10,160,10,160,block,151.919,7.3,,
