op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
moe,moe_q4_reg32,q4,32,8192,12939984.000,20744.6513,89.9665,2788.2,2747.0,2838.0,125.04,layer=moe.gate_up;mode=grouped;tokens=8192;rows=81920;padrows=90144;tile=32x32x64;wave=64;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=56340;dispatches=1;wgperdispatch=56340;useful=91%;exec_gflops=22827;weightGBps=36;scalepct=11.1%;actGBps=54
moe,moe_q4_reg32,q4,32,8192,16880800.621,15901.8202,68.9639,2769.3,2735.0,2799.0,135.41,layer=moe.gate_up;mode=per_expert;tokens=8192;rows=81920;padrows=90144;tile=32x32x64;wave=64;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=56340;dispatches=512;wgperdispatch=110;useful=91%;exec_gflops=17498;weightGBps=28;scalepct=11.1%;actGBps=41
moe,moe_q4_reg32_w32,q4,32,1,45313.895,723.1336,257.6163,2732.0,2732.0,2732.0,136.32,layer=moe.gate_up;mode=grouped;tokens=1;rows=10;padrows=320;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=200;dispatches=1;wgperdispatch=200;useful=3%;exec_gflops=23140;weightGBps=203;scalepct=11.1%;actGBps=54
moe,moe_q4_reg32_w32,q4,32,1,200645.225,163.3131,58.1803,2737.5,2735.0,2741.0,134.65,layer=moe.gate_up;mode=per_expert;tokens=1;rows=10;padrows=320;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=200;dispatches=10;wgperdispatch=20;useful=3%;exec_gflops=5226;weightGBps=46;scalepct=11.1%;actGBps=12
moe,moe_q4_reg32_w32,q4,32,4,320013.830,409.5823,145.9137,2759.0,2755.0,2763.0,136.61,layer=moe.gate_up;mode=grouped;tokens=4;rows=40;padrows=1280;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=800;dispatches=1;wgperdispatch=800;useful=3%;exec_gflops=13107;weightGBps=115;scalepct=11.1%;actGBps=31
moe,moe_q4_reg32_w32,q4,32,4,1016836.400,128.9018,45.9213,2755.9,2741.0,2770.0,130.04,layer=moe.gate_up;mode=per_expert;tokens=4;rows=40;padrows=1280;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=800;dispatches=40;wgperdispatch=20;useful=3%;exec_gflops=4125;weightGBps=36;scalepct=11.1%;actGBps=10
moe,moe_q4_reg32_w32,q4,32,16,1087731.300,482.0014,149.1757,2820.3,2814.0,2828.0,132.39,layer=moe.gate_up;mode=grouped;tokens=16;rows=160;padrows=4448;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=2780;dispatches=1;wgperdispatch=2780;useful=4%;exec_gflops=13400;weightGBps=118;scalepct=11.1%;actGBps=31
moe,moe_q4_reg32_w32,q4,32,16,3555258.490,147.4683,45.6403,2834.6,2822.0,2846.0,123.47,layer=moe.gate_up;mode=per_expert;tokens=16;rows=160;padrows=4448;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=2780;dispatches=139;wgperdispatch=20;useful=4%;exec_gflops=4100;weightGBps=36;scalepct=11.1%;actGBps=10
moe,moe_q4_reg32_w32,q4,32,64,2818968.569,743.9430,154.4626,2856.4,2848.0,2864.0,121.78,layer=moe.gate_up;mode=grouped;tokens=64;rows=640;padrows=11936;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=7460;dispatches=1;wgperdispatch=7460;useful=5%;exec_gflops=13875;weightGBps=122;scalepct=11.1%;actGBps=33
moe,moe_q4_reg32_w32,q4,32,64,9537132.962,219.8933,45.6558,2871.5,2864.0,2878.0,114.50,layer=moe.gate_up;mode=per_expert;tokens=64;rows=640;padrows=11936;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=7460;dispatches=373;wgperdispatch=20;useful=5%;exec_gflops=4101;weightGBps=36;scalepct=11.1%;actGBps=10
moe,moe_q4_reg32_w32,q4,32,256,3929368.104,2134.8491,150.6226,2880.5,2879.0,2882.0,114.23,layer=moe.gate_up;mode=grouped;tokens=256;rows=2560;padrows=16224;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10140;dispatches=1;wgperdispatch=10140;useful=16%;exec_gflops=13530;weightGBps=119;scalepct=11.1%;actGBps=32
moe,moe_q4_reg32_w32,q4,32,256,12952995.053,647.6192,45.6923,2884.7,2881.0,2888.0,110.28,layer=moe.gate_up;mode=per_expert;tokens=256;rows=2560;padrows=16224;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10140;dispatches=507;wgperdispatch=20;useful=16%;exec_gflops=4104;weightGBps=36;scalepct=11.1%;actGBps=10
moe,moe_q4_reg32_w32,q4,32,512,3962949.076,4233.5179,150.8191,2888.1,2887.0,2889.0,112.10,layer=moe.gate_up;mode=grouped;tokens=512;rows=5120;padrows=16384;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10240;dispatches=1;wgperdispatch=10240;useful=31%;exec_gflops=13547;weightGBps=119;scalepct=11.1%;actGBps=32
moe,moe_q4_reg32_w32,q4,32,512,13086497.629,1282.0249,45.6721,2884.3,2880.0,2888.0,108.72,layer=moe.gate_up;mode=per_expert;tokens=512;rows=5120;padrows=16384;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10240;dispatches=512;wgperdispatch=20;useful=31%;exec_gflops=4102;weightGBps=36;scalepct=11.1%;actGBps=10
moe,moe_q4_reg32_w32,q4,32,2048,5077759.011,13216.2365,139.1480,2826.5,2789.0,2886.0,113.20,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=30560;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=19100;dispatches=1;wgperdispatch=19100;useful=67%;exec_gflops=19721;weightGBps=93;scalepct=11.1%;actGBps=46
moe,moe_q4_reg32_w32,q4,32,2048,13316817.784,5039.4069,53.0577,2835.0,2818.0,2850.0,117.98,layer=moe.gate_up;mode=per_expert;tokens=2048;rows=20480;padrows=30560;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=19100;dispatches=512;wgperdispatch=37;useful=67%;exec_gflops=7520;weightGBps=35;scalepct=11.1%;actGBps=18
moe,moe_q4_reg32_w32,q4,32,8192,10694034.625,25101.4201,108.8612,2744.9,2673.0,2841.0,123.29,layer=moe.gate_up;mode=grouped;tokens=8192;rows=81920;padrows=90144;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=56340;dispatches=1;wgperdispatch=56340;useful=91%;exec_gflops=27621;weightGBps=44;scalepct=11.1%;actGBps=65
moe,moe_q4_reg32_w32,q4,32,8192,17638192.750,15218.9887,66.0025,2835.1,2818.0,2850.0,134.02,layer=moe.gate_up;mode=per_expert;tokens=8192;rows=81920;padrows=90144;tile=32x32x64;wave=32;ai=16;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=56340;dispatches=512;wgperdispatch=110;useful=91%;exec_gflops=16747;weightGBps=27;scalepct=11.1%;actGBps=39
moe,moe_q4_reg16x32_w32,q4,32,1,31326.920,1046.0013,333.4129,2851.0,2851.0,2851.0,133.67,layer=moe.gate_up;mode=grouped;tokens=1;rows=10;padrows=160;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=200;dispatches=1;wgperdispatch=200;useful=6%;exec_gflops=16736;weightGBps=294;scalepct=11.1%;actGBps=39
moe,moe_q4_reg16x32_w32,q4,32,1,156658.450,209.1684,66.6724,2852.7,2852.0,2853.0,133.23,layer=moe.gate_up;mode=per_expert;tokens=1;rows=10;padrows=160;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=200;dispatches=10;wgperdispatch=20;useful=6%;exec_gflops=3347;weightGBps=59;scalepct=11.1%;actGBps=8
moe,moe_q4_reg16x32_w32,q4,32,4,271852.520,482.1438,153.6833,2855.8,2855.0,2857.0,132.51,layer=moe.gate_up;mode=grouped;tokens=4;rows=40;padrows=640;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=800;dispatches=1;wgperdispatch=800;useful=6%;exec_gflops=7714;weightGBps=136;scalepct=11.1%;actGBps=18
moe,moe_q4_reg16x32_w32,q4,32,4,815019.345,160.8207,51.2616,2852.9,2849.0,2857.0,127.39,layer=moe.gate_up;mode=per_expert;tokens=4;rows=40;padrows=640;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=800;dispatches=40;wgperdispatch=20;useful=6%;exec_gflops=2573;weightGBps=45;scalepct=11.1%;actGBps=6
moe,moe_q4_reg16x32_w32,q4,32,16,1000459.885,524.0470,145.1160,2861.6,2858.0,2865.0,124.73,layer=moe.gate_up;mode=grouped;tokens=16;rows=160;padrows=2224;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=2780;dispatches=1;wgperdispatch=2780;useful=7%;exec_gflops=7284;weightGBps=128;scalepct=11.1%;actGBps=17
moe,moe_q4_reg16x32_w32,q4,32,16,2931683.804,178.8351,49.5220,2873.4,2866.0,2879.0,114.16,layer=moe.gate_up;mode=per_expert;tokens=16;rows=160;padrows=2224;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=2780;dispatches=139;wgperdispatch=20;useful=7%;exec_gflops=2486;weightGBps=44;scalepct=11.1%;actGBps=6
moe,moe_q4_reg16x32_w32,q4,32,64,2604356.097,805.2478,149.5921,2883.5,2880.0,2887.0,111.00,layer=moe.gate_up;mode=grouped;tokens=64;rows=640;padrows=5968;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=7460;dispatches=1;wgperdispatch=7460;useful=11%;exec_gflops=7509;weightGBps=132;scalepct=11.1%;actGBps=18
moe,moe_q4_reg16x32_w32,q4,32,64,7851915.818,267.0879,49.6173,2884.1,2880.0,2887.0,106.27,layer=moe.gate_up;mode=per_expert;tokens=64;rows=640;padrows=5968;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=7460;dispatches=373;wgperdispatch=20;useful=11%;exec_gflops=2491;weightGBps=44;scalepct=11.1%;actGBps=6
moe,moe_q4_reg16x32_w32,q4,32,256,3535315.372,2372.8033,149.7890,2889.8,2888.0,2892.0,106.22,layer=moe.gate_up;mode=grouped;tokens=256;rows=2560;padrows=8112;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10140;dispatches=1;wgperdispatch=10140;useful=32%;exec_gflops=7519;weightGBps=132;scalepct=11.1%;actGBps=18
moe,moe_q4_reg16x32_w32,q4,32,256,10690801.023,784.6566,49.5334,2891.9,2890.0,2894.0,101.74,layer=moe.gate_up;mode=per_expert;tokens=256;rows=2560;padrows=8112;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10140;dispatches=507;wgperdispatch=20;useful=32%;exec_gflops=2486;weightGBps=44;scalepct=11.1%;actGBps=6
moe,moe_q4_reg16x32_w32,q4,32,512,3586834.312,4677.4438,149.4361,2894.5,2894.0,2896.0,104.21,layer=moe.gate_up;mode=grouped;tokens=512;rows=5120;padrows=8352;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10440;dispatches=1;wgperdispatch=10440;useful=61%;exec_gflops=7630;weightGBps=132;scalepct=11.1%;actGBps=18
moe,moe_q4_reg16x32_w32,q4,32,512,10787380.500,1555.2632,49.6879,2894.9,2893.0,2896.0,99.87,layer=moe.gate_up;mode=per_expert;tokens=512;rows=5120;padrows=8352;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=10440;dispatches=512;wgperdispatch=20;useful=61%;exec_gflops=2537;weightGBps=44;scalepct=11.1%;actGBps=6
moe,moe_q4_reg16x32_w32,q4,32,2048,4609027.018,14560.3104,142.9548,2841.0,2799.0,2892.0,108.31,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=24352;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=30440;dispatches=1;wgperdispatch=30440;useful=84%;exec_gflops=17313;weightGBps=102;scalepct=11.1%;actGBps=41
moe,moe_q4_reg16x32_w32,q4,32,2048,11163093.636,6011.6726,59.0233,2833.5,2816.0,2848.0,116.38,layer=moe.gate_up;mode=per_expert;tokens=2048;rows=20480;padrows=24352;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=30440;dispatches=512;wgperdispatch=59;useful=84%;exec_gflops=7148;weightGBps=42;scalepct=11.1%;actGBps=17
moe,moe_q4_reg16x32_w32,q4,32,8192,12588475.317,21323.9053,89.7845,2765.1,2701.0,2839.0,123.49,layer=moe.gate_up;mode=grouped;tokens=8192;rows=81920;padrows=85728;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=107160;dispatches=1;wgperdispatch=107160;useful=96%;exec_gflops=22315;weightGBps=37;scalepct=11.1%;actGBps=52
moe,moe_q4_reg16x32_w32,q4,32,8192,15837095.839,16949.7905,71.3673,2832.2,2815.0,2847.0,138.94,layer=moe.gate_up;mode=per_expert;tokens=8192;rows=81920;padrows=85728;tile=16x32x64;wave=32;ai=11;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=107160;dispatches=512;wgperdispatch=209;useful=96%;exec_gflops=17738;weightGBps=30;scalepct=11.1%;actGBps=42
moe,moe_q4_reg16x64_w32,q4,32,1,48768.055,671.9153,214.1730,2844.5,2844.0,2848.0,140.97,layer=moe.gate_up;mode=grouped;tokens=1;rows=10;padrows=160;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=100;dispatches=1;wgperdispatch=100;useful=6%;exec_gflops=10751;weightGBps=189;scalepct=11.1%;actGBps=25
moe,moe_q4_reg16x64_w32,q4,32,1,295591.225,110.8558,35.3353,2847.3,2846.0,2849.0,138.75,layer=moe.gate_up;mode=per_expert;tokens=1;rows=10;padrows=160;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=100;dispatches=10;wgperdispatch=10;useful=6%;exec_gflops=1774;weightGBps=31;scalepct=11.1%;actGBps=4
moe,moe_q4_reg16x64_w32,q4,32,4,279960.525,468.1803,149.2325,2851.3,2850.0,2853.0,136.52,layer=moe.gate_up;mode=grouped;tokens=4;rows=40;padrows=640;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=400;dispatches=1;wgperdispatch=400;useful=6%;exec_gflops=7491;weightGBps=132;scalepct=11.1%;actGBps=18
moe,moe_q4_reg16x64_w32,q4,32,4,1269025.965,103.2855,32.9223,2859.2,2854.0,2864.0,127.84,layer=moe.gate_up;mode=per_expert;tokens=4;rows=40;padrows=640;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=400;dispatches=40;wgperdispatch=10;useful=6%;exec_gflops=1653;weightGBps=29;scalepct=11.1%;actGBps=4
moe,moe_q4_reg16x64_w32,q4,32,16,1050384.940,499.1389,138.2186,2868.5,2865.0,2872.0,121.78,layer=moe.gate_up;mode=grouped;tokens=16;rows=160;padrows=2224;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=1390;dispatches=1;wgperdispatch=1390;useful=7%;exec_gflops=6938;weightGBps=122;scalepct=11.1%;actGBps=16
moe,moe_q4_reg16x64_w32,q4,32,16,4438122.839,118.1328,32.7126,2878.4,2873.0,2883.0,109.31,layer=moe.gate_up;mode=per_expert;tokens=16;rows=160;padrows=2224;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=1390;dispatches=139;wgperdispatch=10;useful=7%;exec_gflops=1642;weightGBps=29;scalepct=11.1%;actGBps=4
moe,moe_q4_reg16x64_w32,q4,32,64,2654910.941,789.9143,146.7435,2886.7,2884.0,2889.0,105.55,layer=moe.gate_up;mode=grouped;tokens=64;rows=640;padrows=5968;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=3730;dispatches=1;wgperdispatch=3730;useful=11%;exec_gflops=7366;weightGBps=129;scalepct=11.1%;actGBps=17
moe,moe_q4_reg16x64_w32,q4,32,64,11926935.463,175.8333,32.6648,2890.1,2888.0,2892.0,99.44,layer=moe.gate_up;mode=per_expert;tokens=64;rows=640;padrows=5968;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=3730;dispatches=373;wgperdispatch=10;useful=11%;exec_gflops=1640;weightGBps=29;scalepct=11.1%;actGBps=4
moe,moe_q4_reg16x64_w32,q4,32,256,3599057.351,2330.7792,147.1361,2893.9,2893.0,2895.0,100.10,layer=moe.gate_up;mode=grouped;tokens=256;rows=2560;padrows=8112;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5070;dispatches=1;wgperdispatch=5070;useful=32%;exec_gflops=7386;weightGBps=130;scalepct=11.1%;actGBps=17
moe,moe_q4_reg16x64_w32,q4,32,256,16183214.000,518.3524,32.7223,2877.0,2871.0,2882.0,94.60,layer=moe.gate_up;mode=per_expert;tokens=256;rows=2560;padrows=8112;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5070;dispatches=507;wgperdispatch=10;useful=32%;exec_gflops=1643;weightGBps=29;scalepct=11.1%;actGBps=4
moe,moe_q4_reg16x64_w32,q4,32,512,3634470.627,4616.1375,147.4775,2885.5,2882.0,2888.0,97.34,layer=moe.gate_up;mode=grouped;tokens=512;rows=5120;padrows=8352;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5220;dispatches=1;wgperdispatch=5220;useful=61%;exec_gflops=7530;weightGBps=130;scalepct=11.1%;actGBps=18
moe,moe_q4_reg16x64_w32,q4,32,512,16354115.759,1025.8712,32.7748,2889.5,2887.0,2892.0,94.28,layer=moe.gate_up;mode=per_expert;tokens=512;rows=5120;padrows=8352;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5220;dispatches=512;wgperdispatch=10;useful=61%;exec_gflops=1673;weightGBps=29;scalepct=11.1%;actGBps=4
moe,moe_q4_reg16x64_w32,q4,32,2048,4706537.905,14258.6473,139.9930,2843.2,2805.0,2888.0,103.56,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=24352;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=15220;dispatches=1;wgperdispatch=15220;useful=84%;exec_gflops=16954;weightGBps=100;scalepct=11.1%;actGBps=40
moe,moe_q4_reg16x64_w32,q4,32,2048,16494312.250,4068.6064,39.9460,2830.7,2814.0,2846.0,110.32,layer=moe.gate_up;mode=per_expert;tokens=2048;rows=20480;padrows=24352;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=15220;dispatches=512;wgperdispatch=30;useful=84%;exec_gflops=4838;weightGBps=29;scalepct=11.1%;actGBps=11
moe,moe_q4_reg16x64_w32,q4,32,8192,13329793.079,20138.0062,84.7913,2787.9,2743.0,2838.0,118.05,layer=moe.gate_up;mode=grouped;tokens=8192;rows=81920;padrows=85728;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=53580;dispatches=1;wgperdispatch=53580;useful=96%;exec_gflops=21074;weightGBps=35;scalepct=11.1%;actGBps=49
moe,moe_q4_reg16x64_w32,q4,32,8192,23008924.857,11666.5797,49.1223,2836.4,2820.0,2851.0,129.14,layer=moe.gate_up;mode=per_expert;tokens=8192;rows=81920;padrows=85728;tile=16x64x64;wave=32;ai=13;qblock=32;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=53580;dispatches=512;wgperdispatch=105;useful=96%;exec_gflops=12209;weightGBps=21;scalepct=11.1%;actGBps=29
moe,moe_q4_reg64_qb128,q4,128,1,100960.225,324.5635,132.3610,2845.7,2845.0,2846.0,126.96,layer=moe.gate_up;mode=grouped;tokens=1;rows=10;padrows=640;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=100;dispatches=1;wgperdispatch=100;useful=2%;exec_gflops=20772;weightGBps=84;scalepct=3.0%;actGBps=49
moe,moe_q4_reg64_qb128,q4,128,1,540876.070,60.5832,24.7066,2850.2,2847.0,2853.0,124.16,layer=moe.gate_up;mode=per_expert;tokens=1;rows=10;padrows=640;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=100;dispatches=10;wgperdispatch=10;useful=2%;exec_gflops=3877;weightGBps=16;scalepct=3.0%;actGBps=9
moe,moe_q4_reg64_qb128,q4,128,4,336560.265,389.4459,158.8209,2854.7,2854.0,2855.0,122.69,layer=moe.gate_up;mode=grouped;tokens=4;rows=40;padrows=2560;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=400;dispatches=1;wgperdispatch=400;useful=2%;exec_gflops=24925;weightGBps=100;scalepct=3.0%;actGBps=58
moe,moe_q4_reg64_qb128,q4,128,4,2227849.740,58.8334,23.9930,2865.0,2857.0,2872.0,112.58,layer=moe.gate_up;mode=per_expert;tokens=4;rows=40;padrows=2560;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=400;dispatches=40;wgperdispatch=10;useful=2%;exec_gflops=3765;weightGBps=15;scalepct=3.0%;actGBps=9
moe,moe_q4_reg64_qb128,q4,128,16,1048424.615,500.0722,177.1691,2858.5,2844.0,2873.0,109.21,layer=moe.gate_up;mode=grouped;tokens=16;rows=160;padrows=8896;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=1390;dispatches=1;wgperdispatch=1390;useful=2%;exec_gflops=27804;weightGBps=112;scalepct=3.0%;actGBps=65
moe,moe_q4_reg64_qb128,q4,128,16,7739780.047,67.7394,23.9992,2857.0,2846.0,2867.0,103.06,layer=moe.gate_up;mode=per_expert;tokens=16;rows=160;padrows=8896;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=1390;dispatches=139;wgperdispatch=10;useful=2%;exec_gflops=3766;weightGBps=15;scalepct=3.0%;actGBps=9
moe,moe_q4_reg64_qb128,q4,128,64,2752912.166,761.7940,181.0618,2831.4,2798.0,2867.0,108.52,layer=moe.gate_up;mode=grouped;tokens=64;rows=640;padrows=23872;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=3730;dispatches=1;wgperdispatch=3730;useful=3%;exec_gflops=28415;weightGBps=114;scalepct=3.0%;actGBps=67
moe,moe_q4_reg64_qb128,q4,128,64,20769283.542,100.9737,23.9993,2836.0,2818.0,2851.0,107.42,layer=moe.gate_up;mode=per_expert;tokens=64;rows=640;padrows=23872;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=3730;dispatches=373;wgperdispatch=10;useful=3%;exec_gflops=3766;weightGBps=15;scalepct=3.0%;actGBps=9
moe,moe_q4_reg64_qb128,q4,128,256,3729623.203,2249.1838,181.6576,2819.3,2793.0,2850.0,111.83,layer=moe.gate_up;mode=grouped;tokens=256;rows=2560;padrows=32448;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5070;dispatches=1;wgperdispatch=5070;useful=8%;exec_gflops=28508;weightGBps=115;scalepct=3.0%;actGBps=67
moe,moe_q4_reg64_qb128,q4,128,256,28277367.294,296.6545,23.9596,2835.2,2818.0,2850.0,109.35,layer=moe.gate_up;mode=per_expert;tokens=256;rows=2560;padrows=32448;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5070;dispatches=507;wgperdispatch=10;useful=8%;exec_gflops=3760;weightGBps=15;scalepct=3.0%;actGBps=9
moe,moe_q4_reg64_qb128,q4,128,512,3757098.843,4465.4710,182.1075,2821.7,2794.0,2851.0,112.84,layer=moe.gate_up;mode=grouped;tokens=512;rows=5120;padrows=32768;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5120;dispatches=1;wgperdispatch=5120;useful=16%;exec_gflops=28579;weightGBps=115;scalepct=3.0%;actGBps=67
moe,moe_q4_reg64_qb128,q4,128,512,28516152.765,588.3408,23.9933,2837.5,2821.0,2851.0,109.52,layer=moe.gate_up;mode=per_expert;tokens=512;rows=5120;padrows=32768;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5120;dispatches=512;wgperdispatch=10;useful=16%;exec_gflops=3765;weightGBps=15;scalepct=3.0%;actGBps=9
moe,moe_q4_reg64_qb128,q4,128,2048,3757898.172,17858.0847,182.0688,2822.1,2794.0,2852.0,112.82,layer=moe.gate_up;mode=grouped;tokens=2048;rows=20480;padrows=32768;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5120;dispatches=1;wgperdispatch=5120;useful=62%;exec_gflops=28573;weightGBps=115;scalepct=3.0%;actGBps=67
moe,moe_q4_reg64_qb128,q4,128,2048,28520275.882,2353.0230,23.9898,2837.5,2821.0,2851.0,109.17,layer=moe.gate_up;mode=per_expert;tokens=2048;rows=20480;padrows=32768;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=5120;dispatches=512;wgperdispatch=10;useful=62%;exec_gflops=3765;weightGBps=15;scalepct=3.0%;actGBps=9
moe,moe_q4_reg64_qb128,q4,128,8192,9875529.660,27181.8794,120.3973,2802.0,2751.0,2849.0,114.69,layer=moe.gate_up;mode=grouped;tokens=8192;rows=81920;padrows=98496;tile=64x64x64;wave=64;ai=32;qblock=128;ldspad=8;db=false;strideB=1280B;gcd4K=256;tiles=15390;dispatches=1;wgperdispatch=15390;useful=83%;exec_gflops=32682;weightGBps=44;scalepct=3.0%;actGBps=77
