depth,phase,label,n_per_pass,ms_per_token,us_each
32000,tg,dn.out.sum,36.0,0.0622,1.7
32000,tg,dn.hist,36.0,0.0522,1.5
32000,tg,attn.expand,12.0,0.0430,3.6
32000,tg,attn.idx,12.0,0.0383,3.2
32000,tg,hc.norm,3.0,0.0259,8.6
32000,tg,attn.out.sum,12.0,0.0216,1.8
32000,tg,ple.gate,1.0,0.0199,19.9
32000,tg,attn.qkv.sum,12.0,0.0188,1.6
32000,tg,hc.combine,2.0,0.0114,5.7
32000,tg,ple.conv,1.0,0.0047,4.7
32000,tg,ple.hist,1.0,0.0017,1.7
64000,pp,moe.up,48.0,0.7182,7661.3
64000,pp,attn.attn,12.0,0.6031,25731.1
64000,pp,moe.down,48.0,0.2686,2865.0
64000,pp,attn.select,12.0,0.1268,5409.4
64000,pp,dn.qkv,36.0,0.0864,1228.7
64000,pp,hc.down,97.0,0.0599,315.9
64000,pp,hc.cn,94.0,0.0420,228.6
64000,pp,attn.score,12.0,0.0379,1618.7
64000,pp,dn.out,36.0,0.0310,440.9
64000,pp,hc.up,97.0,0.0304,160.2
64000,pp,dn.scan,36.0,0.0295,420.1
64000,pp,moe.combine,48.0,0.0286,304.6
64000,pp,attn.qkv,12.0,0.0265,1131.1
64000,pp,moe.shexp.up,48.0,0.0238,253.8
64000,pp,attn.expand,12.0,0.0200,854.4
64000,pp,dn.conv,36.0,0.0122,173.5
64000,pp,moe.router,48.0,0.0118,125.6
64000,pp,attn.out,12.0,0.0112,476.5
64000,pp,dn.norm,36.0,0.0090,127.3
64000,pp,moe.shexp.down,48.0,0.0064,68.6
64000,pp,move,196.0,0.0063,16.4
64000,pp,head.head,1.0,0.0051,2636.0
64000,pp,attn.pack,12.0,0.0029,123.0
64000,pp,ple.kv,1.0,0.0025,1268.8
64000,pp,moe.route,48.0,0.0018,19.2
64000,pp,moe.perm.up,48.0,0.0017,18.2
64000,pp,hc.norm,3.0,0.0015,248.3
64000,pp,ple.gate,1.0,0.0009,456.6
64000,pp,ple.conv,1.0,0.0008,392.5
64000,pp,hc.combine,2.0,0.0006,152.2
64000,pp,dn.hist,36.0,0.0003,3.8
64000,pp,attn.idx,12.0,0.0002,9.0
64000,pp,ple.hist,1.0,0.0000,2.3
64000,pp,hc.down_reduce,1.0,0.0000,1.4
64000,tg,moe.up,48.0,5.4999,114.6
64000,tg,dn.qkv,36.0,4.2151,117.1
64000,tg,attn.attn.split,12.0,3.3722,281.0
64000,tg,moe.down,48.0,2.5768,53.7
64000,tg,head.head,1.0,2.4273,2427.4
64000,tg,dn.out,36.0,2.0232,56.2
64000,tg,hc.up,97.0,1.8520,19.1
64000,tg,attn.qkv,12.0,1.4710,122.6
64000,tg,hc.down,97.0,1.4057,14.5
64000,tg,attn.select,12.0,1.0869,90.6
64000,tg,moe.shexp.up,48.0,0.7626,15.9
64000,tg,moe.router,48.0,0.7491,15.6
64000,tg,dn.scan,36.0,0.6896,19.2
64000,tg,hc.cn,94.0,0.6739,7.2
64000,tg,move,196.0,0.6588,3.4
64000,tg,attn.out,12.0,0.6487,54.1
64000,tg,moe.shexp.down,48.0,0.4760,9.9
64000,tg,attn.score,12.0,0.4034,33.6
64000,tg,moe.route,48.0,0.2985,6.2
64000,tg,ple.kv,1.0,0.2760,276.1
64000,tg,moe.combine,48.0,0.1605,3.3
64000,tg,dn.conv,36.0,0.1552,4.3
64000,tg,moe.perm.up,48.0,0.1455,3.0
64000,tg,dn.norm,36.0,0.1333,3.7
64000,tg,hc.down_reduce,97.0,0.1284,1.3
64000,tg,attn.pack,12.0,0.0941,7.8
64000,tg,attn.attn.combine,12.0,0.0752,6.3
64000,tg,moe.router.sum,48.0,0.0722,1.5
64000,tg,dn.qkv.sum,36.0,0.0671,1.9
64000,tg,dn.out.sum,36.0,0.0661,1.8
64000,tg,attn.expand,12.0,0.0602,5.0
64000,tg,dn.hist,36.0,0.0540,1.5
64000,tg,attn.idx,12.0,0.0387,3.2
64000,tg,hc.norm,3.0,0.0365,12.2
64000,tg,attn.out.sum,12.0,0.0217,1.8
64000,tg,attn.qkv.sum,12.0,0.0196,1.6
64000,tg,ple.gate,1.0,0.0165,16.5
64000,tg,hc.combine,2.0,0.0109,5.4
64000,tg,ple.conv,1.0,0.0042,4.2
64000,tg,ple.hist,1.0,0.0015,1.5
