tokens,cells,attn_kernel,gemm_kernel,out_kernel,dispatch,us_per_layer,us_per_graph,gflops,gbps
1024,2048,qt2_kt4,gemm_m4,gemm_m2,qkv,4111.795,49.3,17790.0,18.6
1024,2048,qt2_kt4,gemm_m4,gemm_m2,pack,257.785,3.1,0.0,170.8
1024,2048,qt2_kt4,gemm_m4,gemm_m2,idx,10.809,0.1,0.0,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m2,score,115.262,1.4,4657.8,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m2,attn,745.661,8.9,17279.8,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m2,out,1013.229,12.2,31791.7,43.5
1024,2048,qt2_kt4,gemm_m4,gemm_m2,layer,6254.541,75.1,,
1024,2048,qt2_kt4,gemm_m4,gemm_m4,qkv,4171.835,50.1,17533.9,18.4
1024,2048,qt2_kt4,gemm_m4,gemm_m4,pack,256.594,3.1,0.0,171.6
1024,2048,qt2_kt4,gemm_m4,gemm_m4,idx,10.767,0.1,0.0,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m4,score,115.219,1.4,4659.6,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m4,attn,751.851,9.0,17137.6,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m4,out,966.108,11.6,33342.3,45.6
1024,2048,qt2_kt4,gemm_m4,gemm_m4,layer,6272.374,75.3,,
1024,2048,qt2_kt4,gemm_m4,gemm_m8,qkv,4149.165,49.8,17629.7,18.5
1024,2048,qt2_kt4,gemm_m4,gemm_m8,pack,255.048,3.1,0.0,172.7
1024,2048,qt2_kt4,gemm_m4,gemm_m8,idx,10.863,0.1,0.0,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m8,score,115.831,1.4,4635.0,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m8,attn,747.710,9.0,17232.5,0.0
1024,2048,qt2_kt4,gemm_m4,gemm_m8,out,852.652,10.2,37778.9,51.7
1024,2048,qt2_kt4,gemm_m4,gemm_m8,layer,6131.269,73.6,,
1024,2048,qt2_kt4,gemm_m8,gemm_m2,qkv,3034.066,36.4,24109.1,25.3
1024,2048,qt2_kt4,gemm_m8,gemm_m2,pack,257.097,3.1,0.0,171.3
1024,2048,qt2_kt4,gemm_m8,gemm_m2,idx,10.889,0.1,0.0,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m2,score,115.722,1.4,4639.3,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m2,attn,752.758,9.0,17116.9,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m2,out,1013.089,12.2,31796.1,43.5
1024,2048,qt2_kt4,gemm_m8,gemm_m2,layer,5183.621,62.2,,
1024,2048,qt2_kt4,gemm_m8,gemm_m4,qkv,3028.352,36.3,24154.6,25.3
1024,2048,qt2_kt4,gemm_m8,gemm_m4,pack,257.778,3.1,0.0,170.8
1024,2048,qt2_kt4,gemm_m8,gemm_m4,idx,10.810,0.1,0.0,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m4,score,115.441,1.4,4650.6,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m4,attn,751.727,9.0,17140.4,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m4,out,958.784,11.5,33597.0,45.9
1024,2048,qt2_kt4,gemm_m8,gemm_m4,layer,5122.892,61.5,,
1024,2048,qt2_kt4,gemm_m8,gemm_m8,qkv,3022.657,36.3,24200.1,25.4
1024,2048,qt2_kt4,gemm_m8,gemm_m8,pack,257.177,3.1,0.0,171.2
1024,2048,qt2_kt4,gemm_m8,gemm_m8,idx,10.866,0.1,0.0,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m8,score,115.691,1.4,4640.6,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m8,attn,755.225,9.1,17061.0,0.0
1024,2048,qt2_kt4,gemm_m8,gemm_m8,out,863.875,10.4,37288.1,51.0
1024,2048,qt2_kt4,gemm_m8,gemm_m8,layer,5025.491,60.3,,
2048,2048,qt1_kt2,gemm_m2,gemm_m2,qkv,19200.789,230.4,7619.3,4.3
2048,2048,qt1_kt2,gemm_m2,gemm_m2,pack,502.447,6.0,0.0,175.3
2048,2048,qt1_kt2,gemm_m2,gemm_m2,idx,19.735,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m2,score,226.143,2.7,4748.1,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m2,attn,2229.459,26.8,23117.5,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m2,out,2168.448,26.0,29710.0,26.1
2048,2048,qt1_kt2,gemm_m2,gemm_m2,layer,24347.021,292.2,,
2048,2048,qt1_kt2,gemm_m2,gemm_m4,qkv,19124.225,229.5,7649.8,4.3
2048,2048,qt1_kt2,gemm_m2,gemm_m4,pack,504.474,6.1,0.0,174.6
2048,2048,qt1_kt2,gemm_m2,gemm_m4,idx,19.564,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m4,score,225.664,2.7,4758.1,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m4,attn,2304.061,27.6,22369.0,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m4,out,1806.342,21.7,35665.7,31.3
2048,2048,qt1_kt2,gemm_m2,gemm_m4,layer,23984.330,287.8,,
2048,2048,qt1_kt2,gemm_m2,gemm_m8,qkv,19159.594,229.9,7635.7,4.3
2048,2048,qt1_kt2,gemm_m2,gemm_m8,pack,505.266,6.1,0.0,174.3
2048,2048,qt1_kt2,gemm_m2,gemm_m8,idx,19.832,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m8,score,225.803,2.7,4755.2,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m8,attn,2302.624,27.6,22383.0,0.0
2048,2048,qt1_kt2,gemm_m2,gemm_m8,out,1611.610,19.3,39975.2,35.1
2048,2048,qt1_kt2,gemm_m2,gemm_m8,layer,23824.729,285.9,,
2048,2048,qt1_kt2,gemm_m4,gemm_m2,qkv,9710.012,116.5,15066.6,8.4
2048,2048,qt1_kt2,gemm_m4,gemm_m2,pack,505.425,6.1,0.0,174.3
2048,2048,qt1_kt2,gemm_m4,gemm_m2,idx,19.614,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m2,score,225.272,2.7,4766.4,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m2,attn,2275.833,27.3,22646.5,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m2,out,2165.238,26.0,29754.0,26.2
2048,2048,qt1_kt2,gemm_m4,gemm_m2,layer,14901.394,178.8,,
2048,2048,qt1_kt2,gemm_m4,gemm_m4,qkv,9592.705,115.1,15250.9,8.5
2048,2048,qt1_kt2,gemm_m4,gemm_m4,pack,504.023,6.0,0.0,174.8
2048,2048,qt1_kt2,gemm_m4,gemm_m4,idx,19.621,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m4,score,224.988,2.7,4772.4,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m4,attn,2353.947,28.2,21895.0,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m4,out,1832.513,22.0,35156.4,30.9
2048,2048,qt1_kt2,gemm_m4,gemm_m4,layer,14527.797,174.3,,
2048,2048,qt1_kt2,gemm_m4,gemm_m8,qkv,9627.623,115.5,15195.6,8.5
2048,2048,qt1_kt2,gemm_m4,gemm_m8,pack,501.906,6.0,0.0,175.5
2048,2048,qt1_kt2,gemm_m4,gemm_m8,idx,19.751,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m8,score,224.838,2.7,4775.6,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m8,attn,2261.092,27.1,22794.1,0.0
2048,2048,qt1_kt2,gemm_m4,gemm_m8,out,1696.154,20.4,37982.7,33.4
2048,2048,qt1_kt2,gemm_m4,gemm_m8,layer,14331.364,172.0,,
2048,2048,qt1_kt2,gemm_m8,gemm_m2,qkv,6057.962,72.7,24149.6,13.5
2048,2048,qt1_kt2,gemm_m8,gemm_m2,pack,509.368,6.1,0.0,172.9
2048,2048,qt1_kt2,gemm_m8,gemm_m2,idx,19.817,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m2,score,225.046,2.7,4771.2,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m2,attn,2351.890,28.2,21914.1,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m2,out,2199.791,26.4,29286.7,25.7
2048,2048,qt1_kt2,gemm_m8,gemm_m2,layer,11363.874,136.4,,
2048,2048,qt1_kt2,gemm_m8,gemm_m4,qkv,6043.218,72.5,24208.5,13.6
2048,2048,qt1_kt2,gemm_m8,gemm_m4,pack,505.357,6.1,0.0,174.3
2048,2048,qt1_kt2,gemm_m8,gemm_m4,idx,19.542,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m4,score,223.832,2.7,4797.1,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m4,attn,2287.664,27.5,22529.4,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m4,out,1837.522,22.1,35060.5,30.8
2048,2048,qt1_kt2,gemm_m8,gemm_m4,layer,10917.135,131.0,,
2048,2048,qt1_kt2,gemm_m8,gemm_m8,qkv,6049.140,72.6,24184.8,13.5
2048,2048,qt1_kt2,gemm_m8,gemm_m8,pack,502.585,6.0,0.0,175.3
2048,2048,qt1_kt2,gemm_m8,gemm_m8,idx,19.691,0.2,0.0,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m8,score,224.143,2.7,4790.4,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m8,attn,2323.375,27.9,22183.1,0.0
2048,2048,qt1_kt2,gemm_m8,gemm_m8,out,1651.380,19.8,39012.5,34.3
2048,2048,qt1_kt2,gemm_m8,gemm_m8,layer,10770.314,129.2,,
2048,2048,qt1_kt4,gemm_m2,gemm_m2,qkv,19163.262,230.0,7634.3,4.3
2048,2048,qt1_kt4,gemm_m2,gemm_m2,pack,506.262,6.1,0.0,174.0
2048,2048,qt1_kt4,gemm_m2,gemm_m2,idx,19.499,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m2,score,225.921,2.7,4752.7,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m2,attn,2981.536,35.8,17286.3,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m2,out,2220.648,26.6,29011.6,25.5
2048,2048,qt1_kt4,gemm_m2,gemm_m2,layer,25117.128,301.4,,
2048,2048,qt1_kt4,gemm_m2,gemm_m4,qkv,19299.678,231.6,7580.3,4.2
2048,2048,qt1_kt4,gemm_m2,gemm_m4,pack,506.866,6.1,0.0,173.8
2048,2048,qt1_kt4,gemm_m2,gemm_m4,idx,19.744,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m4,score,225.373,2.7,4764.3,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m4,attn,2904.049,34.8,17747.5,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m4,out,1813.246,21.8,35529.9,31.2
2048,2048,qt1_kt4,gemm_m2,gemm_m4,layer,24768.956,297.2,,
2048,2048,qt1_kt4,gemm_m2,gemm_m8,qkv,19235.218,230.8,7605.7,4.3
2048,2048,qt1_kt4,gemm_m2,gemm_m8,pack,506.649,6.1,0.0,173.8
2048,2048,qt1_kt4,gemm_m2,gemm_m8,idx,19.482,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m8,score,224.243,2.7,4788.3,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m8,attn,3054.359,36.7,16874.1,0.0
2048,2048,qt1_kt4,gemm_m2,gemm_m8,out,1705.444,20.5,37775.8,33.2
2048,2048,qt1_kt4,gemm_m2,gemm_m8,layer,24745.395,296.9,,
2048,2048,qt1_kt4,gemm_m4,gemm_m2,qkv,9662.774,116.0,15140.3,8.5
2048,2048,qt1_kt4,gemm_m4,gemm_m2,pack,501.638,6.0,0.0,175.6
2048,2048,qt1_kt4,gemm_m4,gemm_m2,idx,19.618,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m2,score,225.016,2.7,4771.8,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m2,attn,2966.735,35.6,17372.5,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m2,out,2163.052,26.0,29784.1,26.2
2048,2048,qt1_kt4,gemm_m4,gemm_m2,layer,15538.833,186.5,,
2048,2048,qt1_kt4,gemm_m4,gemm_m4,qkv,9679.073,116.1,15114.8,8.5
2048,2048,qt1_kt4,gemm_m4,gemm_m4,pack,503.946,6.0,0.0,174.8
2048,2048,qt1_kt4,gemm_m4,gemm_m4,idx,19.610,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m4,score,224.930,2.7,4773.7,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m4,attn,2920.810,35.0,17645.7,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m4,out,1864.154,22.4,34559.6,30.4
2048,2048,qt1_kt4,gemm_m4,gemm_m4,layer,15212.523,182.6,,
2048,2048,qt1_kt4,gemm_m4,gemm_m8,qkv,9562.023,114.7,15299.8,8.6
2048,2048,qt1_kt4,gemm_m4,gemm_m8,pack,501.233,6.0,0.0,175.7
2048,2048,qt1_kt4,gemm_m4,gemm_m8,idx,19.586,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m8,score,223.969,2.7,4794.2,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m8,attn,2894.626,34.7,17805.3,0.0
2048,2048,qt1_kt4,gemm_m4,gemm_m8,out,1688.053,20.3,38165.0,33.5
2048,2048,qt1_kt4,gemm_m4,gemm_m8,layer,14889.490,178.7,,
2048,2048,qt1_kt4,gemm_m8,gemm_m2,qkv,6080.388,73.0,24060.5,13.5
2048,2048,qt1_kt4,gemm_m8,gemm_m2,pack,505.106,6.1,0.0,174.4
2048,2048,qt1_kt4,gemm_m8,gemm_m2,idx,19.856,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m2,score,224.883,2.7,4774.7,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m2,attn,2929.105,35.1,17595.7,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m2,out,2173.165,26.1,29645.5,26.1
2048,2048,qt1_kt4,gemm_m8,gemm_m2,layer,11932.503,143.2,,
2048,2048,qt1_kt4,gemm_m8,gemm_m4,qkv,6042.004,72.5,24213.4,13.6
2048,2048,qt1_kt4,gemm_m8,gemm_m4,pack,503.372,6.0,0.0,175.0
2048,2048,qt1_kt4,gemm_m8,gemm_m4,idx,19.865,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m4,score,224.587,2.7,4781.0,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m4,attn,2977.076,35.7,17312.2,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m4,out,1821.688,21.9,35365.3,31.1
2048,2048,qt1_kt4,gemm_m8,gemm_m4,layer,11588.592,139.1,,
2048,2048,qt1_kt4,gemm_m8,gemm_m8,qkv,6039.941,72.5,24221.6,13.6
2048,2048,qt1_kt4,gemm_m8,gemm_m8,pack,503.823,6.0,0.0,174.8
2048,2048,qt1_kt4,gemm_m8,gemm_m8,idx,19.597,0.2,0.0,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m8,score,224.359,2.7,4785.8,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m8,attn,2887.212,34.6,17851.0,0.0
2048,2048,qt1_kt4,gemm_m8,gemm_m8,out,1632.646,19.6,39460.2,34.7
2048,2048,qt1_kt4,gemm_m8,gemm_m8,layer,11307.578,135.7,,
2048,2048,qt2_kt4,gemm_m2,gemm_m2,qkv,19016.022,228.2,7693.4,4.3
2048,2048,qt2_kt4,gemm_m2,gemm_m2,pack,505.527,6.1,0.0,174.2
2048,2048,qt2_kt4,gemm_m2,gemm_m2,idx,19.727,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m2,score,224.385,2.7,4785.3,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m2,attn,2597.690,31.2,19840.6,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m2,out,2180.408,26.2,29547.0,26.0
2048,2048,qt2_kt4,gemm_m2,gemm_m2,layer,24543.759,294.5,,
2048,2048,qt2_kt4,gemm_m2,gemm_m4,qkv,19140.319,229.7,7643.4,4.3
2048,2048,qt2_kt4,gemm_m2,gemm_m4,pack,506.142,6.1,0.0,174.0
2048,2048,qt2_kt4,gemm_m2,gemm_m4,idx,19.617,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m4,score,225.728,2.7,4756.8,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m4,attn,2602.817,31.2,19801.5,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m4,out,1818.199,21.8,35433.1,31.1
2048,2048,qt2_kt4,gemm_m2,gemm_m4,layer,24312.822,291.8,,
2048,2048,qt2_kt4,gemm_m2,gemm_m8,qkv,19126.478,229.5,7648.9,4.3
2048,2048,qt2_kt4,gemm_m2,gemm_m8,pack,508.379,6.1,0.0,173.3
2048,2048,qt2_kt4,gemm_m2,gemm_m8,idx,19.663,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m8,score,225.926,2.7,4752.6,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m8,attn,2582.244,31.0,19959.2,0.0
2048,2048,qt2_kt4,gemm_m2,gemm_m8,out,1658.423,19.9,38846.8,34.1
2048,2048,qt2_kt4,gemm_m2,gemm_m8,layer,24121.113,289.5,,
2048,2048,qt2_kt4,gemm_m4,gemm_m2,qkv,9681.495,116.2,15111.0,8.5
2048,2048,qt2_kt4,gemm_m4,gemm_m2,pack,505.941,6.1,0.0,174.1
2048,2048,qt2_kt4,gemm_m4,gemm_m2,idx,19.559,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m2,score,225.216,2.7,4767.6,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m2,attn,2604.303,31.3,19790.2,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m2,out,2156.318,25.9,29877.1,26.3
2048,2048,qt2_kt4,gemm_m4,gemm_m2,layer,15192.832,182.3,,
2048,2048,qt2_kt4,gemm_m4,gemm_m4,qkv,9694.456,116.3,15090.8,8.5
2048,2048,qt2_kt4,gemm_m4,gemm_m4,pack,506.949,6.1,0.0,173.7
2048,2048,qt2_kt4,gemm_m4,gemm_m4,idx,19.859,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m4,score,227.127,2.7,4727.5,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m4,attn,2603.902,31.2,19793.2,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m4,out,1808.904,21.7,35615.2,31.3
2048,2048,qt2_kt4,gemm_m4,gemm_m4,layer,14861.197,178.3,,
2048,2048,qt2_kt4,gemm_m4,gemm_m8,qkv,9700.236,116.4,15081.8,8.4
2048,2048,qt2_kt4,gemm_m4,gemm_m8,pack,506.854,6.1,0.0,173.8
2048,2048,qt2_kt4,gemm_m4,gemm_m8,idx,19.613,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m8,score,224.749,2.7,4777.5,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m8,attn,2589.966,31.1,19899.7,0.0
2048,2048,qt2_kt4,gemm_m4,gemm_m8,out,1629.777,19.6,39529.6,34.7
2048,2048,qt2_kt4,gemm_m4,gemm_m8,layer,14671.195,176.1,,
2048,2048,qt2_kt4,gemm_m8,gemm_m2,qkv,6074.331,72.9,24084.5,13.5
2048,2048,qt2_kt4,gemm_m8,gemm_m2,pack,504.289,6.1,0.0,174.7
2048,2048,qt2_kt4,gemm_m8,gemm_m2,idx,19.465,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m2,score,224.406,2.7,4784.8,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m2,attn,2603.536,31.2,19796.0,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m2,out,2161.497,25.9,29805.5,26.2
2048,2048,qt2_kt4,gemm_m8,gemm_m2,layer,11587.524,139.1,,
2048,2048,qt2_kt4,gemm_m8,gemm_m4,qkv,6054.428,72.7,24163.7,13.5
2048,2048,qt2_kt4,gemm_m8,gemm_m4,pack,505.335,6.1,0.0,174.3
2048,2048,qt2_kt4,gemm_m8,gemm_m4,idx,19.713,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m4,score,225.775,2.7,4755.8,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m4,attn,2592.523,31.1,19880.1,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m4,out,1830.170,22.0,35201.4,30.9
2048,2048,qt2_kt4,gemm_m8,gemm_m4,layer,11227.944,134.7,,
2048,2048,qt2_kt4,gemm_m8,gemm_m8,qkv,6033.793,72.4,24246.3,13.6
2048,2048,qt2_kt4,gemm_m8,gemm_m8,pack,508.475,6.1,0.0,173.2
2048,2048,qt2_kt4,gemm_m8,gemm_m8,idx,19.510,0.2,0.0,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m8,score,223.561,2.7,4802.9,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m8,attn,2594.147,31.1,19867.7,0.0
2048,2048,qt2_kt4,gemm_m8,gemm_m8,out,1640.259,19.7,39277.0,34.5
2048,2048,qt2_kt4,gemm_m8,gemm_m8,layer,11019.745,132.2,,
