depth,phase,label,n_per_pass,ms_per_token,us_each
96000,tg,dn.scan,36.0,1.1845,32.9
96000,tg,move,196.0,1.1285,5.8
96000,tg,attn.score,12.0,0.8280,69.0
96000,tg,moe.shexp.up,48.0,0.7526,15.7
96000,tg,moe.router,48.0,0.7171,14.9
96000,tg,attn.out,12.0,0.6476,54.0
96000,tg,moe.shexp.down,48.0,0.4793,10.0
96000,tg,moe.route,48.0,0.2923,6.1
96000,tg,ple.kv,1.0,0.2537,253.8
96000,tg,dn.conv,36.0,0.1984,5.5
96000,tg,moe.combine,48.0,0.1517,3.2
96000,tg,moe.perm.up,48.0,0.1454,3.0
96000,tg,dn.norm,36.0,0.1363,3.8
96000,tg,hc.down_reduce,97.0,0.1314,1.4
96000,tg,attn.pack,12.0,0.0946,7.9
96000,tg,attn.expand,12.0,0.0885,7.4
96000,tg,attn.attn.combine,12.0,0.0737,6.2
96000,tg,moe.router.sum,48.0,0.0690,1.4
96000,tg,dn.qkv.sum,36.0,0.0673,1.9
96000,tg,dn.out.sum,36.0,0.0602,1.7
96000,tg,dn.hist,36.0,0.0531,1.5
96000,tg,attn.idx,12.0,0.0390,3.3
96000,tg,hc.norm,3.0,0.0390,13.0
96000,tg,attn.out.sum,12.0,0.0220,1.8
96000,tg,attn.qkv.sum,12.0,0.0195,1.6
96000,tg,ple.gate,1.0,0.0163,16.4
96000,tg,hc.combine,2.0,0.0103,5.2
96000,tg,ple.conv,1.0,0.0043,4.3
96000,tg,ple.hist,1.0,0.0011,1.2
128000,pp,attn.attn,12.0,0.5659,96572.2
128000,pp,moe.up,48.0,0.2777,11850.3
128000,pp,attn.select,12.0,0.2327,39720.6
128000,pp,moe.down,48.0,0.1314,5605.6
128000,pp,attn.score,12.0,0.0781,13323.6
128000,pp,dn.qkv,36.0,0.0756,4298.1
128000,pp,hc.cn,94.0,0.0581,1264.8
128000,pp,attn.expand,12.0,0.0513,8759.8
128000,pp,hc.up,97.0,0.0343,723.8
128000,pp,dn.scan,36.0,0.0298,1693.2
128000,pp,dn.out,36.0,0.0280,1591.7
128000,pp,moe.combine,48.0,0.0280,1192.6
128000,pp,hc.down,97.0,0.0268,565.0
128000,pp,attn.qkv,12.0,0.0224,3816.6
128000,pp,move,196.0,0.0159,165.7
128000,pp,dn.conv,36.0,0.0134,763.7
128000,pp,moe.shexp.up,48.0,0.0121,517.1
128000,pp,dn.norm,36.0,0.0102,582.9
128000,pp,attn.out,12.0,0.0094,1605.1
128000,pp,moe.shexp.down,48.0,0.0059,250.6
128000,pp,moe.router,48.0,0.0040,169.8
128000,pp,attn.pack,12.0,0.0031,526.4
128000,pp,ple.kv,1.0,0.0018,3713.9
128000,pp,moe.perm.up,48.0,0.0015,62.0
128000,pp,hc.combine,2.0,0.0013,1353.9
128000,pp,head.head,1.0,0.0012,2505.1
128000,pp,moe.route,48.0,0.0012,51.1
128000,pp,ple.gate,1.0,0.0009,1802.0
128000,pp,hc.norm,3.0,0.0008,540.4
128000,pp,ple.conv,1.0,0.0007,1532.2
128000,pp,attn.idx,12.0,0.0002,40.5
128000,pp,dn.hist,36.0,0.0001,4.8
128000,pp,ple.hist,1.0,0.0000,2.4
128000,pp,hc.down_reduce,1.0,0.0000,1.4
128000,tg,moe.up,48.0,5.5591,115.8
128000,tg,dn.qkv,36.0,4.6814,130.0
128000,tg,attn.attn.split,12.0,3.5016,291.8
128000,tg,dn.out,36.0,2.6069,72.4
128000,tg,moe.down,48.0,2.5955,54.1
128000,tg,head.head,1.0,2.4933,2493.3
128000,tg,hc.cn,94.0,2.3828,25.3
128000,tg,attn.select,12.0,2.2585,188.2
128000,tg,hc.up,97.0,1.8826,19.4
128000,tg,attn.qkv,12.0,1.6154,134.6
128000,tg,hc.down,97.0,1.4215,14.7
128000,tg,dn.scan,36.0,1.2499,34.7
128000,tg,move,196.0,1.1615,5.9
128000,tg,attn.score,12.0,1.0654,88.8
128000,tg,moe.shexp.up,48.0,0.7711,16.1
128000,tg,moe.router,48.0,0.7441,15.5
128000,tg,attn.out,12.0,0.6285,52.4
128000,tg,moe.shexp.down,48.0,0.4915,10.2
128000,tg,moe.route,48.0,0.2908,6.1
128000,tg,ple.kv,1.0,0.2520,252.0
128000,tg,dn.conv,36.0,0.2051,5.7
128000,tg,moe.combine,48.0,0.1514,3.2
128000,tg,moe.perm.up,48.0,0.1436,3.0
128000,tg,dn.norm,36.0,0.1404,3.9
128000,tg,hc.down_reduce,97.0,0.1320,1.4
128000,tg,attn.expand,12.0,0.1057,8.8
128000,tg,attn.pack,12.0,0.0970,8.1
128000,tg,moe.router.sum,48.0,0.0688,1.4
128000,tg,dn.qkv.sum,36.0,0.0686,1.9
128000,tg,attn.attn.combine,12.0,0.0685,5.7
128000,tg,dn.out.sum,36.0,0.0609,1.7
128000,tg,dn.hist,36.0,0.0535,1.5
128000,tg,attn.idx,12.0,0.0403,3.4
128000,tg,hc.norm,3.0,0.0385,12.9
128000,tg,attn.out.sum,12.0,0.0222,1.9
128000,tg,attn.qkv.sum,12.0,0.0199,1.7
128000,tg,ple.gate,1.0,0.0159,16.0
128000,tg,hc.combine,2.0,0.0097,4.9
128000,tg,ple.conv,1.0,0.0040,4.1
128000,tg,ple.hist,1.0,0.0011,1.2
