depth,phase,label,n_per_pass,ms_per_token,us_each
64000,tg,moe.router.sum,48.0,0.0649,1.4
64000,tg,dn.out.sum,36.0,0.0580,1.6
64000,tg,attn.pack,12.0,0.0511,4.3
64000,tg,dn.hist,36.0,0.0503,1.4
64000,tg,attn.idx,12.0,0.0379,3.2
64000,tg,hc.norm,3.0,0.0238,7.9
64000,tg,attn.qkv.sum,12.0,0.0216,1.8
64000,tg,attn.out.sum,12.0,0.0216,1.8
64000,tg,ple.gate,1.0,0.0161,16.2
64000,tg,hc.combine,2.0,0.0086,4.3
64000,tg,ple.conv,1.0,0.0039,3.9
64000,tg,ple.hist,1.0,0.0011,1.2
