depth,phase,label,n_per_pass,ms_per_token,us_each
128000,tg,moe.router.sum,48.0,0.0655,1.4
128000,tg,dn.out.sum,36.0,0.0644,1.8
128000,tg,dn.qkv.sum,36.0,0.0632,1.8
128000,tg,attn.pack,12.0,0.0521,4.3
128000,tg,dn.hist,36.0,0.0446,1.2
128000,tg,attn.idx,12.0,0.0384,3.2
128000,tg,hc.norm,3.0,0.0241,8.1
128000,tg,attn.out.sum,12.0,0.0219,1.8
128000,tg,attn.qkv.sum,12.0,0.0193,1.6
128000,tg,ple.gate,1.0,0.0162,16.2
128000,tg,hc.combine,2.0,0.0086,4.3
128000,tg,ple.conv,1.0,0.0039,4.0
128000,tg,ple.hist,1.0,0.0012,1.2
