tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,combine,2.917,0.1,0.0,42.1
1,v64w4,v16w4/k40,v64w4/v16,10,10,160,10,160,block,204.323,9.8,,
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,router,13.387,0.6,196.2,196.6
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,router.sum,0.928,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,route,5.382,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,perm.up,2.429,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,up,98.626,4.7,10631.8,186.9
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,down,57.045,2.7,9190.8,215.4
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,shexp.up,13.890,0.7,471.8,132.7
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,shexp.down,9.417,0.5,348.0,130.5
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,combine,2.917,0.1,0.0,42.1
1,v64w4,v16w4/k40,v64w4/v32,10,10,160,10,160,block,204.021,9.8,,
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,router,13.437,0.6,195.5,195.9
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,router.sum,0.923,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,route,5.395,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,perm.up,2.486,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,up,99.548,4.8,10533.4,185.2
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,down,57.476,2.8,9121.9,213.8
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,shexp.up,14.201,0.7,461.5,129.8
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,shexp.down,11.017,0.5,297.4,111.5
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,combine,2.927,0.1,0.0,42.0
1,v64w4,v16w4/k40,v64w4/v64,10,10,160,10,160,block,207.410,10.0,,
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,router,13.532,0.6,194.1,194.5
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,router.sum,0.913,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,route,5.392,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,perm.up,2.416,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,up,98.601,4.7,10634.5,186.9
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,down,57.331,2.8,9144.9,214.3
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,shexp.up,13.875,0.7,472.3,132.8
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,shexp.down,8.185,0.4,400.3,150.1
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,combine,2.912,0.1,0.0,42.2
1,v64w4,v16w4/k40,v64w4/v16w4,10,10,160,10,160,block,203.157,9.8,,
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,router,13.374,0.6,196.4,196.8
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,router.sum,0.911,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,route,5.382,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,perm.up,2.419,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,up,98.621,4.7,10632.4,186.9
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,down,57.218,2.7,9163.0,214.8
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,shexp.up,13.948,0.7,469.9,132.1
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,shexp.down,8.458,0.4,387.4,145.3
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,combine,2.902,0.1,0.0,42.3
1,v64w4,v16w4/k40,v64w4/v32w4,10,10,160,10,160,block,203.233,9.8,,
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,router,13.409,0.6,195.9,196.3
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,router.sum,0.916,0.0,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,route,5.385,0.3,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,perm.up,2.436,0.1,0.0,0.0
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,up,98.717,4.7,10622.0,186.7
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,down,56.970,2.7,9202.9,215.7
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,shexp.up,14.018,0.7,467.5,131.5
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,shexp.down,8.921,0.4,367.3,137.7
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,combine,2.915,0.1,0.0,42.2
1,v64w4,v16w4/k40,v64w4/v64w4,10,10,160,10,160,block,203.687,9.8,,
