depth,phase,label,n_per_pass,ms_per_token,us_each
64000,tg,dn.norm,36.0,0.1345,3.7
64000,tg,hc.down_reduce,97.0,0.1270,1.3
64000,tg,attn.pack,12.0,0.0941,7.8
64000,tg,attn.attn.combine,12.0,0.0800,6.7
64000,tg,moe.router.sum,48.0,0.0745,1.6
64000,tg,dn.qkv.sum,36.0,0.0670,1.9
64000,tg,dn.out.sum,36.0,0.0658,1.8
64000,tg,attn.expand,12.0,0.0628,5.2
64000,tg,attn.idx,12.0,0.0511,4.3
64000,tg,dn.hist,36.0,0.0474,1.3
64000,tg,hc.norm,3.0,0.0344,11.5
64000,tg,attn.out.sum,12.0,0.0222,1.9
64000,tg,ple.gate,1.0,0.0200,20.0
64000,tg,attn.qkv.sum,12.0,0.0190,1.6
64000,tg,hc.combine,2.0,0.0094,4.7
64000,tg,ple.conv,1.0,0.0047,4.8
64000,tg,ple.hist,1.0,0.0014,1.4
