op,variant,weight_format,block_size,size,ns_per_iter,gflops,gbps,sclk_mhz,sclk_mhz_min,sclk_mhz_max,power_w,detail
gemv,subgroup,w8a8,64,256,859.600,152.4802,78.6226,2815.0,2815.0,2815.0,138.67,
gemv,subgroup,w8a8,64,512,1380.600,379.7537,195.8105,2815.0,2815.0,2815.0,138.39,
gemv,subgroup,w8a8,64,1024,4021.600,521.4721,268.8840,2813.0,2813.0,2813.0,138.03,
gemv,subgroup,w8a8,64,2048,13675.950,613.3839,316.2761,2813.0,2813.0,2813.0,136.68,
gemv,subgroup,w8a8,64,4096,34068.700,984.9050,507.8416,2814.0,2814.0,2814.0,136.56,
gemv,subgroup,w8a8,128,256,3803.200,34.4636,17.5011,2814.0,2814.0,2814.0,136.06,
gemv,subgroup,w8a8,128,512,1376.600,380.8572,193.4040,2814.0,2814.0,2814.0,135.92,
gemv,subgroup,w8a8,128,1024,4001.600,524.0784,266.1335,2814.0,2814.0,2814.0,136.00,
gemv,subgroup,w8a8,128,2048,14146.850,592.9665,301.1158,2813.0,2813.0,2813.0,136.20,
gemv,subgroup,w8a8,128,4096,32583.900,1029.7856,522.9380,2813.0,2813.0,2813.0,136.52,
gemv,subgroup,w8a8,256,256,853.600,153.5520,77.3758,2814.0,2814.0,2814.0,136.46,
gemv,subgroup,w8a8,256,512,1394.600,375.9415,189.4393,2814.0,2814.0,2814.0,136.31,
gemv,subgroup,w8a8,256,1024,3981.550,526.7175,265.4162,2813.0,2813.0,2813.0,136.05,
gemv,subgroup,w8a8,256,2048,14497.500,578.6245,291.5725,2814.0,2814.0,2814.0,136.42,
gemv,subgroup,w8a8,256,4096,32758.200,1024.3063,516.1544,2813.0,2813.0,2813.0,136.04,
gemv,subgroup,w8a8,512,512,1408.650,372.1918,186.8228,2813.0,2813.0,2813.0,136.12,
gemv,subgroup,w8a8,512,1024,3975.550,527.5124,264.7865,2814.0,2814.0,2814.0,136.12,
gemv,subgroup,w8a8,512,2048,14601.700,574.4953,288.3697,2813.0,2813.0,2813.0,136.66,
gemv,subgroup,w8a8,512,4096,32888.450,1020.2497,512.1175,2813.0,2813.0,2813.0,135.74,
gemv,subgroup,w8a8,1024,1024,3967.500,528.5827,264.8076,2813.0,2813.0,2813.0,136.20,
gemv,subgroup,w8a8,1024,2048,14824.150,565.8745,283.4898,2813.0,2813.0,2813.0,136.38,
gemv,subgroup,w8a8,1024,4096,32800.300,1022.9916,512.4948,2813.0,2813.0,2813.0,136.12,
gemv,subgroup_w32,w8a8,32,256,1019.900,128.5146,68.2734,2815.0,2815.0,2815.0,135.86,
gemv,subgroup_w32,w8a8,32,512,1743.300,300.7446,159.7706,2815.0,2815.0,2815.0,135.67,
gemv,subgroup_w32,w8a8,32,1024,4624.750,453.4628,240.9021,2813.0,2813.0,2813.0,135.72,
gemv,subgroup_w32,w8a8,32,2048,19591.200,428.1824,227.4719,2813.0,2813.0,2813.0,136.36,
gemv,subgroup_w32,w8a8,32,4096,46035.450,728.8825,387.2188,2813.0,2813.0,2813.0,136.29,
gemv,subgroup_w32,w8a8,64,256,1015.900,129.0206,66.5262,2815.0,2815.0,2815.0,136.15,
gemv,subgroup_w32,w8a8,64,512,1775.350,295.3153,152.2719,2815.0,2815.0,2815.0,135.92,
gemv,subgroup_w32,w8a8,64,1024,4552.650,460.6442,237.5197,2813.0,2813.0,2813.0,136.02,
gemv,subgroup_w32,w8a8,64,2048,18907.900,443.6562,228.7603,2814.0,2814.0,2814.0,136.00,
gemv,subgroup_w32,w8a8,64,4096,44388.300,755.9296,389.7762,2814.0,2814.0,2814.0,136.64,
gemv,subgroup_w32,w8a8,128,256,999.850,131.0917,66.5700,2814.0,2814.0,2814.0,136.41,
gemv,subgroup_w32,w8a8,128,512,1771.350,295.9822,150.3034,2813.0,2813.0,2813.0,136.23,
gemv,subgroup_w32,w8a8,128,1024,4502.550,465.7698,236.5237,2814.0,2814.0,2814.0,136.18,
gemv,subgroup_w32,w8a8,128,2048,19284.600,434.9900,220.8934,2814.0,2814.0,2814.0,137.28,
gemv,subgroup_w32,w8a8,128,4096,45388.200,739.2766,375.4139,2814.0,2814.0,2814.0,135.72,
gemv,subgroup_w32,w8a8,256,256,999.850,131.0917,66.0579,2814.0,2814.0,2814.0,136.03,
gemv,subgroup_w32,w8a8,256,512,1779.350,294.6514,148.4767,2813.0,2813.0,2813.0,135.86,
gemv,subgroup_w32,w8a8,256,1024,4462.450,469.9553,236.8134,2813.0,2813.0,2813.0,136.02,
gemv,subgroup_w32,w8a8,256,2048,27558.350,304.3944,153.3863,2813.0,2813.0,2813.0,135.66,
gemv,subgroup_w32,w8a8,256,4096,45815.000,732.3897,369.0557,2814.0,2814.0,2814.0,135.86,
gemv,subgroup_w32,w8a8,512,512,1831.450,286.2693,143.6938,2813.0,2813.0,2813.0,135.62,
gemv,subgroup_w32,w8a8,512,1024,4436.400,472.7148,237.2807,2813.0,2813.0,2813.0,135.71,
gemv,subgroup_w32,w8a8,512,2048,18797.700,446.2571,224.0002,2813.0,2813.0,2813.0,136.51,
gemv,subgroup_w32,w8a8,512,4096,40575.050,826.9720,415.1012,2813.0,2813.0,2813.0,137.05,
gemv,subgroup_w32,w8a8,1024,1024,4466.450,469.5344,235.2257,2813.0,2813.0,2813.0,136.54,
gemv,subgroup_w32,w8a8,1024,2048,18336.800,457.4739,229.1837,2814.0,2814.0,2814.0,136.57,
gemv,subgroup_w32,w8a8,1024,4096,45396.250,739.1455,370.2946,2813.0,2813.0,2813.0,135.98,
gemv,subgroup,w4a8,32,256,961.800,136.2778,38.3281,2815.0,2815.0,2815.0,135.88,
gemv,subgroup,w4a8,32,512,1076.000,487.2565,137.0409,2813.0,2813.0,2813.0,135.59,
gemv,subgroup,w4a8,32,1024,1769.350,1185.2669,333.3563,2813.0,2813.0,2813.0,135.57,
gemv,subgroup,w4a8,32,2048,6035.450,1389.8894,390.9064,2813.0,2813.0,2813.0,136.22,
gemv,subgroup,w4a8,32,4096,22735.150,1475.8835,415.0922,2813.0,2813.0,2813.0,135.98,
gemv,subgroup,w4a8,64,256,961.800,136.2778,36.1988,2815.0,2815.0,2815.0,135.90,
gemv,subgroup,w4a8,64,512,1078.000,486.3525,129.1874,2813.0,2813.0,2813.0,135.49,
gemv,subgroup,w4a8,64,1024,1759.300,1192.0377,316.6350,2813.0,2813.0,2813.0,135.52,
gemv,subgroup,w4a8,64,2048,5893.150,1423.4506,378.1041,2813.0,2813.0,2813.0,135.74,
gemv,subgroup,w4a8,64,4096,21316.500,1574.1061,418.1219,2813.0,2813.0,2813.0,136.24,
gemv,subgroup,w4a8,128,256,959.800,136.5618,35.2073,2815.0,2815.0,2815.0,136.14,
gemv,subgroup,w4a8,128,512,1064.000,492.7519,127.0376,2815.0,2815.0,2815.0,135.91,
gemv,subgroup,w4a8,128,1024,1733.250,1209.9536,311.9412,2813.0,2813.0,2813.0,135.73,
