tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
2048,down_m2,up_m1,combine,1335.753,129.6,0.0,141.3
2048,down_m2,up_m1,block,3477.516,337.3,,
2048,down_m2,up_m2,norm,720.115,69.9,0.0,174.7
2048,down_m2,up_m2,down,475.843,46.2,29616.6,102.6
2048,down_m2,up_m2,up,721.911,70.0,18592.0,67.2
2048,down_m2,up_m2,combine,1332.560,129.3,0.0,141.6
2048,down_m2,up_m2,block,3250.429,315.3,,
2048,down_m2,up_m4,norm,720.250,69.9,0.0,174.7
2048,down_m2,up_m4,down,467.494,45.3,30145.5,104.4
2048,down_m2,up_m4,up,999.721,97.0,13425.5,48.5
2048,down_m2,up_m4,combine,1333.388,129.3,0.0,141.6
2048,down_m2,up_m4,block,3520.853,341.5,,
2048,down_m4,up_m1,norm,721.701,70.0,0.0,174.4
2048,down_m4,up_m1,down,471.677,45.8,29878.2,103.5
2048,down_m4,up_m1,up,949.691,92.1,14132.8,51.1
2048,down_m4,up_m1,combine,1333.459,129.3,0.0,141.5
2048,down_m4,up_m1,block,3476.528,337.2,,
2048,down_m4,up_m2,norm,719.757,69.8,0.0,174.8
2048,down_m4,up_m2,down,462.239,44.8,30488.3,105.6
2048,down_m4,up_m2,up,731.960,71.0,18336.8,66.3
2048,down_m4,up_m2,combine,1333.147,129.3,0.0,141.6
2048,down_m4,up_m2,block,3247.103,315.0,,
2048,down_m4,up_m4,norm,720.890,69.9,0.0,174.5
2048,down_m4,up_m4,down,477.399,46.3,29520.1,102.3
2048,down_m4,up_m4,up,999.571,97.0,13427.5,48.5
2048,down_m4,up_m4,combine,1335.113,129.5,0.0,141.4
2048,down_m4,up_m4,block,3532.973,342.7,,
