tokens,down_kernel,up_kernel,dispatch,us_per_mixer,us_per_graph,gflops,gbps
2048,down_m4,up_m2,down,535.287,51.9,26327.7,86.1
2048,down_m4,up_m2,up,780.940,75.8,17186.7,58.2
2048,down_m4,up_m2,combine,1343.870,130.4,0.0,140.4
2048,down_m4,up_m2,block,3384.778,328.3,,
2048,down_m4,up_m4,norm,724.314,70.3,0.0,173.7
2048,down_m4,up_m4,down,534.993,51.9,26342.1,86.2
2048,down_m4,up_m4,up,697.689,67.7,19237.5,65.1
2048,down_m4,up_m4,combine,1345.983,130.6,0.0,140.2
2048,down_m4,up_m4,block,3302.979,320.4,,
2048,down_m4,up_m8,norm,724.342,70.3,0.0,173.7
2048,down_m4,up_m8,down,534.138,51.8,26384.3,86.3
2048,down_m4,up_m8,up,789.230,76.6,17006.2,57.6
2048,down_m4,up_m8,combine,1343.044,130.3,0.0,140.5
2048,down_m4,up_m8,block,3390.754,328.9,,
2048,down_m8,up_m1,norm,724.445,70.3,0.0,173.7
2048,down_m8,up_m1,down,655.276,63.6,21506.8,70.3
2048,down_m8,up_m1,up,1013.015,98.3,13249.3,44.8
2048,down_m8,up_m1,combine,1341.438,130.1,0.0,140.7
2048,down_m8,up_m1,block,3734.174,362.2,,
2048,down_m8,up_m2,norm,724.284,70.3,0.0,173.7
2048,down_m8,up_m2,down,654.243,63.5,21540.7,70.4
2048,down_m8,up_m2,up,781.331,75.8,17178.1,58.1
2048,down_m8,up_m2,combine,1342.337,130.2,0.0,140.6
2048,down_m8,up_m2,block,3502.195,339.7,,
2048,down_m8,up_m4,norm,724.574,70.3,0.0,173.7
2048,down_m8,up_m4,down,653.959,63.4,21550.1,70.5
2048,down_m8,up_m4,up,697.454,67.7,19244.0,65.1
2048,down_m8,up_m4,combine,1343.648,130.3,0.0,140.5
2048,down_m8,up_m4,block,3419.635,331.7,,
2048,down_m8,up_m8,norm,724.625,70.3,0.0,173.6
2048,down_m8,up_m8,down,654.111,63.4,21545.1,70.5
2048,down_m8,up_m8,up,801.942,77.8,16736.6,56.6
2048,down_m8,up_m8,combine,1343.950,130.4,0.0,140.4
2048,down_m8,up_m8,block,3524.628,341.9,,
