tokens,up_kernel,down_kernel,shexp_kernels,experts_touched,up_tiles,up_rows_exec,down_tiles,down_rows_exec,dispatch,us_per_layer,ms_per_graph,gflops,weight_gbps
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,down,123.393,5.9,16995.7,99.6
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,shexp.up,42.703,2.0,153.5,81.5
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,shexp.down,21.525,1.0,152.2,80.9
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,combine,2.785,0.1,0.0,44.1
1,m4,w4m1/k40,v64w4/v32w4,10,10,640,10,640,block,601.203,28.9,,
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,router,14.391,0.7,182.5,182.9
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,router.sum,0.896,0.0,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,route,5.334,0.3,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.up,2.446,0.1,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,perm.down,2.494,0.1,0.0,0.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,up,284.828,13.7,7362.9,64.7
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,down,90.794,4.4,11549.0,135.3
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.up,24.578,1.2,266.6,141.7
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,shexp.down,15.366,0.7,213.3,113.3
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,combine,2.790,0.1,0.0,44.0
1,w2m1,m1/k40,v64w4/v32w4,10,10,320,20,320,block,443.917,21.3,,
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,router,14.394,0.7,182.5,182.8
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,router.sum,0.878,0.0,0.0,0.0
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,route,5.349,0.3,0.0,0.0
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,perm.up,2.436,0.1,0.0,0.0
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,up,285.454,13.7,7346.7,64.6
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,down,93.381,4.5,11229.0,131.6
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.up,24.593,1.2,266.5,141.6
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,shexp.down,15.391,0.7,212.9,113.1
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,combine,2.772,0.1,0.0,44.3
1,w2m1,m2/k40,v64w4/v32w4,10,10,320,10,320,block,444.648,21.3,,
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,router,15.531,0.7,169.1,169.4
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,router.sum,0.878,0.0,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,route,5.339,0.3,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.up,2.561,0.1,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,perm.down,2.474,0.1,0.0,0.0
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,up,553.291,26.6,7580.6,33.3
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,down,110.321,5.3,19009.5,111.4
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.up,43.191,2.1,151.7,80.6
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,shexp.down,21.620,1.0,151.6,80.5
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,combine,2.787,0.1,0.0,44.1
1,w2m1,m4/k40,v64w4/v32w4,10,20,640,10,640,block,757.993,36.4,,
1,w2m1,w2m1/k40,v64w4/v32w4,10,10,320,10,320,router,14.524,0.7,180.8,181.2
